GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	17063.9636315164	151.482826905649	412.238444714369	NA	90.767394276176	NA	0
A1BG.AS1	5657.34908208382	41.2763903871845	167.300868737514	0	NA	318.58090519562	0
A1CF	0	NA	598.361213074875	NA	NA	NA	NA
A2M	NA	NA	12324.8772481569	0	5786.75110482889	NA	0
A2M.AS1	NA	NA	NA	0	NA	2627.06062577278	0
A2ML1	523709.024098454	NA	0	8673.16152795803	1639.88785040224	13423.203351232	0
A2MP1	NA	88.8238271474827	0	NA	74.9292467900312	0	NA
A4GALT	37063.933094495	NA	NA	1047.38950376978	NA	0	0
A4GNT	0	87.358828538542	288.787660254513	NA	63.1506519051907	0	0
AA06	NA	124.312951888882	NA	0	94.7225719442224	887.352503043781	0
AAAS	NA	NA	NA	NA	403.757001971931	NA	NA
AACS	NA	NA	NA	NA	4976.04773837172	34288.5654751396	0
AACSP1	NA	NA	150.705579932625	NA	45.6466746306782	0	NA
AADAC	0	NA	NA	NA	NA	NA	NA
AADACL2	NA	4542.34124787756	NA	NA	4513.32467371804	1	NA
AADACP1	NA	67.7817769656305	NA	NA	NA	254.731857560519	0
AADAT	0	NA	NA	0	78.71961010458	0	NA
AAED1	NA	630.371555235092	NA	0	NA	NA	0
AAGAB	NA	1303.16944584678	NA	2302.71292666769	591.3953067095	NA	0
AAK1	NA	2157.58794470806	7593.54214998709	NA	NA	0	NA
AAMDC	NA	1297.58985857426	NA	NA	1122.8271085685	0	0
AAMP	NA	1258.43409153879	NA	0	1106.6051356159	NA	0
AANAT	NA	0	NA	NA	16.9497813529715	0	0
AAR2	NA	1261.19376008823	4433.16731231023	5550.73626660116	776.491313426642	NA	NA
AARS	NA	4157.13424147254	4971.15345472643	NA	1129.53002881442	NA	NA
AARS2	NA	512.635860943683	1	1	557.608752114229	NA	1
AASDH	NA	701.586109989212	620.081262575866	1	626.259070179865	NA	1
AASDHPPT	NA	NA	NA	NA	2116.65227469818	NA	0
AASS	0	NA	NA	NA	NA	NA	0
AATF	NA	1855.35179687932	3012.70054768971	0	897.104139107614	NA	NA
AATK	NA	693.92152620423	NA	NA	NA	0	NA
AB488780	0	880.316012625451	1639.4222566473	0	NA	NA	0
ABAT	0	NA	NA	NA	331.796655863092	NA	NA
ABCA1	NA	NA	NA	NA	2630.31774829579	0	0
ABCA11P	NA	NA	NA	NA	NA	NA	NA
ABCA12	NA	NA	NA	NA	3102.41091661413	NA	0
ABCA13	0	NA	NA	NA	NA	NA	NA
ABCA17P	0	110.304881966581	NA	NA	NA	0	NA
ABCA2	NA	605.479877461745	NA	NA	NA	3019.76182044658	NA
ABCA3	NA	358.35994430793	NA	NA	243.461384545864	NA	NA
ABCA4	0	NA	0	NA	93.9053161012877	3108.28242329564	0
ABCA5	NA	NA	4836.10284469991	NA	1794.66239105738	NA	0
ABCA6	NA	1	NA	NA	612.550274200182	NA	NA
ABCA7	NA	417.285937509195	NA	NA	340.434776570547	0	NA
ABCA8	0	NA	NA	0	4243.3844162232	NA	NA
ABCA9	NA	455.884839086784	NA	NA	323.147287769948	0	NA
ABCB1	0	137.032941630082	NA	483.895111544303	NA	410.290955324023	0
ABCB10	NA	2163.46938014976	NA	NA	728.591182074563	NA	NA
ABCB11	NA	NA	NA	NA	NA	NA	NA
ABCB4	0	NA	NA	NA	190.122608441415	NA	0
ABCB5	0	NA	NA	0	NA	0	0
ABCB6	1	422.254110932965	1	1	466.669079487647	NA	1
ABCB7	NA	718.548540387503	1	NA	565.453601183371	NA	1
ABCB8	1	NA	NA	1	239.917769443567	1	1
ABCB9	NA	312.696094780192	NA	NA	NA	NA	0
ABCC1	NA	NA	4632.75041213814	6368.97675637298	1790.81721137243	NA	0
ABCC10	NA	NA	NA	6786.8994057146	940.017834680684	NA	0
ABCC11	55131.1416103536	NA	0	NA	NA	1946.45579332721	0
ABCC12	0	103.808124298512	NA	NA	NA	0	NA
ABCC13	0	NA	NA	0	47.2620301897859	NA	0
ABCC2	0	NA	239.568009432535	0	60.9255496544269	NA	NA
ABCC3	1	476.703574930761	NA	NA	772.114042996445	1	1
ABCC4	NA	1	NA	NA	603.244506694083	NA	1
ABCC5	NA	1	NA	NA	1038.53556552097	NA	NA
ABCC6P1	1164.4321572437	10.2537403030164	NA	22.2006344426728	4.06948393135073	0	0
ABCC8	0	NA	NA	NA	NA	207.254465955666	0
ABCC9	NA	NA	NA	0	200.042462731406	0	0
ABCD1	1	148.302707401428	1	429.067134973298	185.846003328458	1	1
ABCD2	0	NA	0	NA	61.6347470348327	NA	0
ABCD3	NA	6885.14454594637	NA	NA	4167.697669047	NA	NA
ABCD4	NA	547.631128525032	NA	1	718.311640268353	NA	NA
ABCE1	0	1644.36238729406	2244.22769992805	NA	844.016737812397	0	NA
ABCF1	NA	2451.1791807546	NA	1	1560.20612462185	1	1
ABCF2	1	NA	NA	NA	1047.70377812797	NA	1
ABCF3	NA	503.936750095525	NA	NA	540.950540851288	NA	NA
ABCG1	NA	4974.77021864673	NA	NA	NA	NA	NA
ABCG2	NA	124.344664513442	NA	1	147.454011683975	NA	1
ABCG4	NA	427.723071859629	NA	531.730421368798	NA	NA	NA
ABCG5	NA	NA	NA	112.152246371394	NA	249.819590379533	0
ABCG8	6152.34703032789	27.1940886059878	NA	NA	14.3851428730066	109.573550532062	NA
ABHD1	0	NA	0	NA	99.6332541907612	880.070332038397	0
ABHD10	1	NA	NA	NA	1381.68182604231	NA	1
ABHD11	NA	747.582074201576	0	NA	548.109724696471	0	0
ABHD12	924141.774911975	2381.38208157945	NA	NA	1337.40769423806	0	NA
ABHD13	0	659.50547403517	830.005904749995	0	NA	0	0
ABHD14B	0	1515.78613602374	2569.97327445531	NA	783.140093597932	NA	0
ABHD15	NA	510.799678082863	NA	NA	273.087477634207	NA	0
ABHD16A	0	NA	NA	NA	1048.52470502965	NA	NA
ABHD16B	1	7.91621311773921	1	1	5.56281914697977	1	1
ABHD17A	NA	12506.2176129561	NA	NA	NA	NA	0
ABHD17B	NA	NA	NA	NA	2124.39500555068	1	NA
ABHD17C	NA	1486.99295273779	NA	NA	905.04017148653	1	NA
ABHD2	0	1255.19249248926	NA	1844.70828872887	601.361019469511	NA	NA
ABHD3	NA	1054.82853829262	NA	NA	1001.37750204706	1	1
ABHD4	NA	881.949516546091	NA	NA	797.755717218354	NA	295820.926897469
ABHD5	NA	3687.78291534039	NA	NA	1336.21198323261	NA	0
ABHD6	0	NA	0	NA	1911.22900447461	0	NA
ABHD8	0	529.277542454937	NA	0	NA	0	0
ABI1	NA	NA	NA	8066.5780250956	3228.21522154921	NA	0
ABI2	NA	NA	NA	NA	1646.21903321069	NA	NA
ABI3	NA	378.700621648629	1	NA	217.29720870103	1	NA
ABI3BP	NA	5319.68550045478	NA	NA	4674.38988120638	NA	NA
ABL1	NA	NA	NA	NA	2340.86814964845	NA	NA
ABL2	NA	659.332005746932	NA	1	458.12878195633	1	NA
ABLIM1	NA	10226.4515316486	NA	NA	9908.38459181311	NA	1
ABLIM2	NA	NA	1050.68616925172	NA	NA	0	0
ABLIM3	NA	NA	NA	NA	NA	3300.62272949545	NA
ABO	70093.7315098908	NA	598.597900847209	NA	168.987512745995	NA	0
ABR	NA	NA	NA	9403.07175713168	2428.62572557179	NA	NA
ABRA	NA	NA	NA	0	NA	0	0
ABRACL	1	NA	NA	NA	1929.45796694447	NA	1
ABT1	NA	1	NA	NA	680.073377664734	NA	1
ABTB1	NA	1098.23504902346	NA	NA	NA	NA	NA
ABTB2	NA	NA	NA	NA	586.313090477996	0	NA
AC000111.3	NA	34.556119258565	0	0	NA	182.179916183443	NA
AC002059.10	NA	NA	NA	0	193.736441139637	NA	0
AC002064.5	0	NA	0	0	NA	0	0
AC003973.4	NA	NA	211.186408021186	NA	NA	NA	0
AC003989.4	NA	NA	NA	0	NA	1066.94487266706	0
AC004692.5	NA	NA	3147.92435111242	6249.85559825776	761.590062782227	0	NA
AC004941.5	NA	497.543952539049	761.834685517876	NA	240.278104999754	NA	NA
AC005162.4	NA	NA	NA	80.5136247175669	17.2291349355012	149.348673800266	NA
AC005224.2	106141.555152771	NA	0	499.97312767172	95.0171485936261	NA	0
AC005256.1	1	1	1	1	11.2597183762693	NA	1
AC005306.3	0	304.555833708031	NA	NA	NA	NA	NA
AC005498.3	0	12.7429563500989	0	0	5.58968507987732	0	0
AC005523.2	0	NA	NA	NA	307.195230456892	NA	0
AC005523.3	NA	NA	0	NA	47.6698675014953	575.209347097046	0
AC005537.2	NA	NA	NA	138.29273787034	15.8466780234683	NA	0
AC005592.3	0	NA	NA	NA	46.3811439692989	304.369024204834	0
AC005606.14	NA	NA	0	84.2670199745576	NA	180.04968003006	NA
AC005785.2	0	279.482325115887	NA	NA	NA	NA	0
AC005838.2	0	NA	NA	0	NA	NA	0
AC006026.13	NA	NA	NA	NA	NA	NA	NA
AC006129.2	0	8.39224621602652	5.17710489729666	11.638634961117	NA	0	0
AC006538.1	NA	80.7391052074275	NA	NA	21.2962769817059	NA	0
AC007292.3	NA	NA	NA	NA	NA	NA	0
AC007349.5	NA	5.72471757083527	2.5043887651008	3.24060573922609	2.69822330706483	9.46605576888464	0
AC007362.3	NA	NA	NA	NA	NA	120.354411996833	NA
AC007365.3	0	338.659937622792	386.179711638289	NA	NA	NA	0
AC007389.3	NA	314.832276196746	0	NA	NA	NA	0
AC007401.2	NA	NA	226.947221386164	563.02585223645	NA	0	0
AC007680.2	NA	0	0	0	11.9712737382996	167.704577610016	NA
AC007787.2	5307.2267044754	24.6347740169866	NA	0	NA	156.160999447767	NA
AC008088.4	NA	NA	NA	NA	NA	0	NA
AC008746.12	NA	NA	NA	NA	151.557227450205	0	0
AC008753.4	0	128.120309281755	165.650204754316	217.775390841292	72.858081155028	NA	0
AC009120.6	NA	369.308794855687	NA	NA	400.507164588782	NA	NA
AC009133.15	NA	NA	NA	0	101.562307051374	NA	0
AC009502.4	0	NA	532.062473839965	NA	NA	NA	0
AC010145.4	0	16.104199209946	NA	33.7293792187429	7.77359536694946	NA	0
AC010524.4	NA	185.767226171972	1	NA	156.934875132057	NA	1
AC012065.7	NA	307.295112718286	1	NA	204.52339236184	1	NA
AC012360.6	0	NA	NA	0	95.8450729269258	0	0
AC012499.1	NA	NA	176.419546368208	0	NA	234.96455214504	0
AC012531.25	0	NA	45.5915482179891	45.7552663494943	15.252649350776	59.6079352119851	NA
AC013463.2	NA	63.0251460234701	NA	1	45.6923089052168	1	NA
AC013733.4	NA	0	20.3022458328934	0	7.14030816937044	NA	NA
AC016831.7	NA	NA	NA	NA	NA	0	0
AC016999.2	NA	NA	NA	NA	NA	0	NA
AC017002.2	0	NA	NA	561.200713143878	NA	NA	NA
AC017104.6	NA	NA	NA	0	161.431117402346	0	0
AC018755.16	245347.153449244	714.964599402489	NA	NA	NA	NA	NA
AC018755.17	0	0	NA	34.1762287309145	5.77685422337353	146.600649176894	NA
AC018766.6	NA	NA	NA	0	25.1040022375704	0	0
AC018816.3	0	NA	NA	0	NA	NA	0
AC024560.2	1	139.944844391203	1	1	180.777390034827	1	NA
AC025442.3	NA	119.665460027924	365.540767185183	135.4206040462	120.751698160147	NA	0
AC064852.4	NA	NA	NA	NA	NA	NA	0
AC067956.1	NA	10.4875206904201	NA	18.280117588927	NA	51.1557513161765	NA
AC068039.4	0	496.459236370944	779.773773765139	0	NA	NA	0
AC068138.1	NA	248.141612813957	NA	NA	NA	NA	NA
AC068831.3	NA	NA	NA	NA	NA	0	0
AC073283.7	NA	918.727429473403	NA	0	NA	0	NA
AC073321.4	NA	NA	NA	0	150.739271093935	5038.44228155163	NA
AC074212.6	NA	0	NA	NA	47.9129544641041	NA	0
AC079305.10	NA	89.3727523737395	172.761004526282	230.910150045591	NA	322.382768327078	0
AC079741.2	NA	NA	336.236930640053	0	37.35227695157	NA	0
AC079767.4	NA	NA	NA	1	81.8505583803792	NA	1
AC079807.4	0	NA	NA	NA	NA	NA	NA
AC083843.1	NA	NA	NA	NA	NA	2788.35211627762	NA
AC083949.1	0	146.133898729938	480.415075977299	NA	95.8443384510011	0	NA
AC084219.3	0	58.4137155694909	NA	NA	NA	154.328326727052	0
AC087501.1	NA	16.3433125835369	0	NA	12.1478931240522	0	0
AC090627.1	0	NA	0	NA	NA	0	0
AC091133.1	NA	NA	NA	NA	284.629581166548	NA	0
