GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	0	NA	NA	NA	120.16621013066	0	0
A1BG.AS1	81.2602789963317	NA	0	NA	NA	NA	373.524964714993
A1CF	274.416137235726	356.609845723708	NA	NA	NA	0	0
A2M	NA	NA	NA	NA	3910.78611700542	111975.358327208	NA
A2M.AS1	NA	NA	0	329.612625864639	NA	NA	0
A2ML1	NA	NA	NA	4531.74975427835	NA	NA	NA
A2MP1	NA	105.525105279997	NA	NA	NA	0	190.965265508233
A4GALT	NA	NA	NA	NA	NA	0	NA
A4GNT	NA	177.046475867655	NA	139.462628491977	NA	NA	0
AA06	NA	398.164338256831	0	NA	NA	NA	NA
AAAS	1091.39792060655	NA	NA	NA	230.511668830927	NA	1588.78752383684
AACS	NA	NA	1	2657.29856961004	1940.47608792701	NA	NA
AACSP1	0	NA	NA	0	30.5268291314046	0	NA
AADAC	NA	1566.74396911281	NA	NA	NA	0	0
AADACL2	NA	NA	NA	0	NA	NA	NA
AADACP1	NA	NA	NA	NA	9.34832572140849	0	0
AADAT	318.67834211813	NA	2410.84434108549	NA	110.230034087682	NA	449.29861055618
AAED1	NA	1225.92117362603	NA	1400.34232410507	897.057716954918	1	1
AAGAB	NA	1	NA	1466.24985863544	1453.46765670631	NA	1
AAK1	NA	NA	NA	NA	1657.97215949484	NA	NA
AAMDC	NA	694.169646476573	NA	NA	546.736293158003	NA	NA
AAMP	NA	NA	0	NA	1337.83849589332	NA	NA
AANAT	NA	NA	0	NA	NA	0	170.313061093212
AAR2	NA	NA	NA	NA	709.271571876813	NA	6920.86224635452
AARS	NA	3652.5312492273	NA	2764.6535660036	1858.43817962118	23660.3238238308	11229.1104142965
AARS2	NA	1	NA	NA	584.817032451295	NA	NA
AASDH	NA	1190.93274372988	NA	NA	467.480380692247	NA	3579.33967575098
AASDHPPT	NA	1	NA	NA	3098.86979270542	1	NA
AASS	NA	434.653216919699	NA	NA	NA	NA	NA
AATF	NA	NA	NA	3027.25073204241	1337.4100857333	NA	10650.3634400233
AATK	NA	NA	NA	NA	349.430608905551	NA	0
AB488780	0	NA	NA	970.975445006377	271.141018140537	NA	NA
ABAT	483.547862236779	429.823863162553	1	385.226765193647	318.27597208791	1	432.403739825933
ABCA1	0	NA	0	NA	3213.12852059786	0	29100.9433814451
ABCA11P	NA	NA	0	NA	367.436686575998	NA	NA
ABCA12	NA	NA	NA	NA	2464.89615702296	NA	0
ABCA13	572.06427983479	NA	NA	NA	NA	0	NA
ABCA17P	74.1395733000753	NA	NA	0	43.1181168946222	NA	NA
ABCA2	NA	1038.94723270668	NA	0	NA	2627.52754319581	2032.27304626823
ABCA3	NA	NA	NA	NA	NA	NA	NA
ABCA4	0	NA	NA	NA	NA	NA	870.644535586831
ABCA5	NA	1638.91241876138	NA	NA	1338.17533077149	NA	NA
ABCA6	NA	712.74177351305	NA	NA	NA	0	NA
ABCA7	1	518.413089291682	NA	1	174.529331066757	NA	1
ABCA8	NA	NA	0	NA	648.300991562054	0	3740.01469507781
ABCA9	1	1	1	379.681053983197	308.640103490901	NA	1
ABCB1	294.880089501686	NA	NA	111.147672672483	96.4754347760171	NA	NA
ABCB10	NA	2037.78560415183	NA	634.025504271975	1068.9230518263	6169.31436365034	NA
ABCB11	NA	NA	0	NA	NA	555.031786171673	NA
ABCB4	NA	NA	NA	1	151.827855676327	NA	1
ABCB5	98.6209135865785	NA	NA	0	NA	NA	0
ABCB6	NA	NA	1	1	591.969264112007	1	NA
ABCB7	0	NA	NA	NA	748.48217940364	NA	NA
ABCB8	NA	NA	0	NA	203.602806924649	NA	NA
ABCB9	1	1	1	1	89.5085265181037	NA	1
ABCC1	5815.80768855205	3108.57569579388	NA	2915.12705690362	NA	NA	NA
ABCC10	2390.51638344391	NA	0	NA	962.215847904075	NA	0
ABCC11	0	NA	NA	133.045067693577	NA	743.543236564604	0
ABCC12	NA	NA	0	45.7960787425828	NA	0	0
ABCC13	1	NA	1	NA	32.8288152286253	1	1
ABCC2	0	NA	NA	NA	NA	NA	0
ABCC3	NA	NA	NA	432.477333112122	503.004220643913	NA	NA
ABCC4	NA	NA	NA	986.443555113715	595.894240219861	0	NA
ABCC5	NA	NA	13344.9179990218	NA	1222.88881764205	NA	NA
ABCC6P1	100.491865187991	83.8156181156444	1	61.8470531392865	33.884520806946	1	1
ABCC8	0	NA	0	NA	15.4007511033518	NA	NA
ABCC9	NA	109.173135052701	NA	1	110.674705394163	1	1
ABCD1	NA	NA	NA	NA	150.047450740431	NA	0
ABCD2	NA	NA	NA	0	0	NA	NA
ABCD3	1	3283.99088870257	1	2352.95416794043	3166.78677741092	NA	1
ABCD4	1487.13825378516	612.230476743603	NA	702.595928973972	479.058950732959	NA	0
ABCE1	NA	NA	NA	6704.90164865878	2731.43593639221	NA	NA
ABCF1	NA	4775.14359839188	NA	NA	2152.76221103577	NA	NA
ABCF2	NA	0	NA	3185.76258258454	1925.26996459484	NA	NA
ABCF3	NA	1516.40903812046	5967.51270103108	NA	NA	0	NA
ABCG1	NA	NA	NA	NA	960.233989921391	1	NA
ABCG2	1	1	NA	1	171.455581309981	1	NA
ABCG4	NA	NA	NA	NA	216.279479173946	NA	NA
ABCG5	0	NA	0	NA	8.03497771378293	0	NA
ABCG8	74.1061817058778	0	149.875492680501	NA	NA	0	NA
ABHD1	0	590.259227932288	NA	NA	NA	NA	NA
ABHD10	NA	NA	0	NA	971.215336247152	8566.31984413753	NA
