GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	0	NA	0	375.900172351607	70.8880041450475	NA	NA
A1BG.AS1	NA	0	173.668832939719	NA	NA	105.85052855209	67.0281290113335
A1CF	NA	NA	NA	NA	NA	0	0
A2M	NA	NA	NA	NA	NA	NA	NA
A2M.AS1	0	382.256094798613	NA	NA	125.705195216677	NA	NA
A2ML1	0	3619.1261135796	NA	8140.33370342175	NA	0	NA
A2MP1	NA	NA	0	40.7404977240879	7.86311940515161	NA	23.9224882929502
A4GALT	0	213.261183312432	NA	NA	NA	0	NA
A4GNT	271.606416584648	0	0	NA	NA	NA	0
AA06	NA	NA	NA	NA	91.1662727130972	NA	0
AAAS	NA	NA	0	NA	501.490168337114	NA	NA
AACS	1	2059.29309167693	NA	2637.97017623023	2085.5795396297	1	NA
AACSP1	0	NA	833.816519682178	198.402009375679	0	NA	0
AADAC	1997.59301968579	NA	NA	NA	NA	6159.12191420236	NA
AADACL2	1	1	NA	1	1259.76198371684	NA	NA
AADACP1	0	6.01065677228487	17.3371365683697	6.95050066888291	2.2712011945885	39.8485350653771	7.04065638226785
AADAT	NA	NA	NA	200.501933622993	74.238079232259	0	NA
AAED1	NA	2421.7950452493	NA	NA	NA	NA	NA
AAGAB	NA	NA	0	3247.69295280363	1114.22174380161	NA	NA
AAK1	NA	NA	NA	NA	1872.53928112644	NA	NA
AAMDC	0	2232.59502797689	4099.89325527635	1535.44624727152	NA	NA	NA
AAMP	NA	3503.74297130667	NA	NA	1352.70716630523	NA	NA
AANAT	30.5107468823987	16.7590475557702	0	16.9546406339118	NA	67.1540983492332	57.4107147243517
AAR2	NA	1719.54704140466	0	NA	1457.07576157734	NA	NA
AARS	NA	NA	NA	8056.1777744344	NA	NA	NA
AARS2	NA	297.203936384342	NA	851.837453346694	423.043398548979	2009.47097339418	2600.90816007029
AASDH	NA	NA	0	NA	NA	NA	NA
AASDHPPT	NA	NA	NA	3758.18867176172	1873.02833885587	22090.7035337098	NA
AASS	NA	0	0	884.477132198793	NA	NA	NA
AATF	NA	4150.25631970691	NA	3890.05843909202	1332.83837521471	NA	NA
AATK	2168.04036464624	NA	NA	NA	329.512228048117	0	NA
AB488780	289.823214016795	342.581339122864	1	329.088674338315	300.943261145092	1	1
ABAT	NA	NA	5387.40231347849	NA	NA	NA	NA
ABCA1	5013.37093440872	3147.29011688097	0	NA	1168.87504991612	5715.90785934487	NA
ABCA11P	1	341.838661464568	NA	1	197.937107126903	NA	1
ABCA12	NA	1998.67458495154	17345.1390720045	2079.05169414452	520.673367315346	NA	NA
ABCA13	NA	NA	0	NA	NA	196.763710379803	483.94418195104
ABCA17P	0	NA	NA	NA	51.0686378293858	NA	0
ABCA2	NA	NA	NA	0	358.770223091318	8298.33197646687	NA
ABCA3	0	NA	NA	NA	NA	NA	1381.63948129266
ABCA4	NA	NA	NA	NA	NA	2579.80213088953	NA
ABCA5	NA	NA	4822.14512967417	NA	816.955422462847	6749.57858743872	NA
ABCA6	573.662537656386	345.759093496618	1528.31560976827	NA	172.496500761989	0	NA
ABCA7	0	370.08870321654	NA	900.523030801482	225.041405553222	2528.19446224609	NA
ABCA8	NA	NA	0	NA	NA	19305.8322181547	NA
ABCA9	771.944735027523	NA	NA	NA	147.057047051288	NA	NA
ABCB1	0	NA	1043.1928239092	NA	66.1009953734917	0	NA
ABCB10	NA	0	NA	NA	NA	NA	10475.7133578765
ABCB11	148.85301084768	NA	0	0	NA	NA	181.431464660152
ABCB4	NA	NA	NA	NA	116.44961460847	0	544.41132293445
ABCB5	0	173.566601647633	NA	0	NA	NA	NA
