GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	0	130.009173736936	0	375.900172351607	70.8880041450475	367.913454493372	0
A1BG.AS1	33.1669829846487	0	173.668832939719	17.6872952906909	21.0059672041389	105.85052855209	67.0281290113335
A1CF	0	95.4795418324407	0	0	64.6149820872079	0	0
A2M	21907.3006057156	0	0	0	3318.25981938624	98917.2089410953	5820.96625401783
A2M.AS1	0	382.256094798613	1825.37206855051	1.22945500645321	125.705195216677	0	408.151843565972
A2ML1	0	3619.1261135796	8697.49861402207	8140.33370342175	112.621414442765	0	11966.7787312451
A2MP1	4.41013347472508	7.44908564697508	0	40.7404977240879	7.86311940515161	69.7962008835369	23.9224882929502
A4GALT	0	213.261183312432	616.744220377476	271.767205860356	116.137934082602	0	0
A4GNT	271.606416584648	0	0	99.2193628133157	25.4369933168209	461.623035656729	0
AA06	0	17.805688181001	1136.97755837011	256.423968061104	91.1662727130972	0	0
AAAS	624.612974550515	173.468409653848	0	64.980959319985	501.490168337114	0	0
AACS	1	2059.29309167693	1	2637.97017623023	2085.5795396297	1	1
AACSP1	0	26.2392260176453	833.816519682178	198.402009375679	0	116.098349979033	0
AADAC	1997.59301968579	0	0	1069.5493264674	0	6159.12191420236	1999.55199799385
AADACL2	1	1	1	1	1259.76198371684	1	1
AADACP1	0	6.01065677228487	17.3371365683697	6.95050066888291	2.2712011945885	39.8485350653771	7.04065638226785
AADAT	212.003134199355	0	831.524392503487	200.501933622993	74.238079232259	0	264.866959542146
AAED1	3783.9000429273	2421.7950452493	18.2049684214049	0	696.717554561547	3851.12601857787	2130.52141962197
AAGAB	0	350.000441254923	0	3247.69295280363	1114.22174380161	0	2322.47251316335
AAK1	0	2151.53884203501	27892.3261982651	0	1872.53928112644	7202.75449753957	10455.236521964
AAMDC	0	2232.59502797689	4099.89325527635	1535.44624727152	224.347489655449	0	8.87077636684355
AAMP	0	3503.74297130667	5695.55718810655	1283.94443014874	1352.70716630523	0	2717.24717785131
AANAT	30.5107468823987	16.7590475557702	0	16.9546406339118	0.853052593400648	67.1540983492332	57.4107147243517
AAR2	0	1719.54704140466	0	0	1457.07576157734	9144.14607304514	841.780860733423
AARS	725.065998402323	947.948041069223	24682.1149925902	8056.1777744344	1932.04431347466	0	9805.46627361806
AARS2	148.667543327673	297.203936384342	10.3149759170887	851.837453346694	423.043398548979	2009.47097339418	2600.90816007029
AASDH	1005.30433393953	8.20589220854071	0	538.60366731377	398.10469696877	1635.92388561369	2334.9735626979
AASDHPPT	0	2299.87923956216	0	3758.18867176172	1873.02833885587	22090.7035337098	0
AASS	0	0	0	884.477132198793	6.75653802961128	0	653.808169444796
AATF	1279.59462754461	4150.25631970691	0	3890.05843909202	1332.83837521471	7695.80703609977	0
AATK	2168.04036464624	69.538775247626	283.707603877374	444.856316976595	329.512228048117	0	0
AB488780	289.823214016795	342.581339122864	1	329.088674338315	300.943261145092	1	1
ABAT	0	19.4803792282482	5387.40231347849	387.405961665182	328.062384064068	61.762870126994	877.798031359645
ABCA1	5013.37093440872	3147.29011688097	0	0	1168.87504991612	5715.90785934487	0
ABCA11P	1	341.838661464568	1	1	197.937107126903	1	1
ABCA12	0	1998.67458495154	17345.1390720045	2079.05169414452	520.673367315346	0	0
ABCA13	0.975788628119506	18.8010501284596	0	36.0686892173974	19.4961378412258	196.763710379803	483.94418195104
ABCA17P	0	84.9478777986811	333.330023433387	162.652202843699	51.0686378293858	0	0
ABCA2	99.1565611981871	274.365145009327	0	0	358.770223091318	8298.33197646687	1200.18409430475
ABCA3	0	304.97226226027	0	0	89.9768361071771	7680.59540853203	1381.63948129266
ABCA4	0	28.4259658028323	353.006772842972	170.049574008974	0	2579.80213088953	423.963944124854
ABCA5	0	0	4822.14512967417	497.459752061338	816.955422462847	6749.57858743872	0
ABCA6	573.662537656386	345.759093496618	1528.31560976827	0	172.496500761989	0	256.740934607806
ABCA7	0	370.08870321654	1773.82725293948	900.523030801482	225.041405553222	2528.19446224609	0
ABCA8	10.9329195373953	727.299282311736	0	458.16181363486	486.109350714639	19305.8322181547	690.757128216498
ABCA9	771.944735027523	0	645.197096644793	26.2435564429834	147.057047051288	1751.35048339266	0
ABCB1	0	102.249924064568	1043.1928239092	26.8409365720466	66.1009953734917	0	41.0088158465142
ABCB10	1913.28577914223	0	3393.14120862193	3704.65885479702	206.907785966768	0	10475.7133578765
ABCB11	148.85301084768	5.14491273369897	0	0	7.02073272766562	0	181.431464660152
ABCB4	0	63.4776853424118	217.831497275582	42.4912605812588	116.44961460847	0	544.41132293445
ABCB5	0	173.566601647633	463.445999718396	0	0	0	0
ABCB6	181.695630120028	813.748440233271	7292.14940294385	0	517.570253919802	0	0
ABCB7	2099.38336486417	0	4180.93375866493	796.778782582967	433.210113341343	0	0
ABCB8	622.246297033933	298.798111085162	0	0	178.574735969604	2595.39715762562	948.940306117871
ABCB9	1	165.946206204255	1	282.25365964983	150.003051213948	1	1
ABCC1	3716.49121398597	94.6252703127072	10964.1375015282	3752.1082643423	1074.77499055975	12780.7780887177	9247.38794109744
ABCC10	0	796.016773530433	0	631.337937974953	1081.12684068604	0	3512.6876162657
ABCC11	2.3273815540203	114.94449313632	456.544674847599	61.1609394368773	33.8633861260686	88.6766065298303	0
ABCC12	0	0	0	0	33.9080612167643	392.021989348408	0
ABCC13	0	32.1109572280226	0	19.4889782897655	31.0380209172691	0	0
ABCC2	495.006818574746	0	0	0	0	0	0
ABCC3	1	1	1	1	730.586879195795	1	1
ABCC4	0	274.923882363939	4918.60768746829	975.495226157076	360.539093291291	4976.6084755676	1135.07368522995
ABCC5	1124.46175995558	783.931329641814	2531.14400653645	114.834591999044	735.760920226945	0	1453.98300151793
ABCC6P1	170.923663674243	0	0	47.5040909256669	20.4089509347854	677.441422422206	0
ABCC8	0	27.2986357219778	0	0	20.0157582895085	0	63.1238188954034
ABCC9	0	135.476832407	963.902236424469	276.464299903649	55.440083496291	0	183.960696593299
ABCD1	714.003313529839	248.377935779553	2047.44479110265	384.24729366116	127.424564313999	0	3738.2559140596
ABCD2	0	58.8882818072282	100.996280319587	6.27452531766291	0	18.7044796703348	32.4935955912269
ABCD3	4036.08392778336	0	0	3833.48395594248	2047.48545032524	6463.67440297759	0
ABCD4	0	28.4838176931921	7232.77153402638	2382.14963245158	182.690002778262	4378.60090172886	3776.10812684049
ABCE1	12476.8947009792	0	24256.5081942367	0	1096.64248925555	0	2080.36748432972
ABCF1	1	3684.66502080652	1	1	2765.60117286337	1	1
ABCF2	1	1	1	1	2340.30841050312	1	1
ABCF3	0	405.443137461857	3795.21389859713	0	632.395596839288	2744.02906393615	0
ABCG1	1355.62184465861	302.661902951091	1323.32596230587	1185.41916093168	773.05026249861	0	1510.99612832894
ABCG2	0	0	0	0	111.60188787129	2827.53692799975	0
ABCG4	0	520.543358940408	1649.67157341196	249.480620879736	216.175320386951	0	720.11880761757
ABCG5	0	2.50919773898083	2.15658592681558	0.37228953726264	6.26343965212909	171.853040884171	0
ABCG8	0	255.924973134018	1056.84464256925	0	0	493.220429552051	0
ABHD1	0	71.4341083647619	294.720253221044	152.442158674184	66.6711794407756	0	279.51986071051
ABHD10	0	1032.433500103	0	526.81818784673	852.746217922144	0	2409.00350656429
ABHD11	0	1105.58573685516	8422.04737927049	795.553549968912	460.657634511767	659.920173163682	0
ABHD12	3.83612016148203	2774.11492997199	0	1427.5450891759	927.699180983187	0	0
ABHD13	179.532991679751	0	0	86.1361914930477	182.647186610391	0	0
ABHD14B	5135.89489633977	0	17640.340250863	0	904.537393236466	0	0
ABHD15	0	372.759751104313	0	0	293.958431863233	92.7285959001379	5485.91362355619
