GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	1	0.886255761657547	1	1	0.00126753144957201	1	1
A1BG.AS1	1	0.98176417906468	1	0.998866089623988	0.00459526216518172	1	1
A1CF	1	1	1	1	0.176431192857668	1	1
A2M	1	1	1	1	0.0447496388282714	1	1
A2M.AS1	1	1	1	1	0.353762969643047	1	1
A2ML1	1	0.491067544640678	1	1	0.97241272510162	1	1
A2MP1	1	0.91055115299234	1	1	0.0022832215905094	1	1
A4GALT	1	1	1	0.749774697622802	0.391921782572701	1	1
A4GNT	1	1	1	1	0.197874500695394	1	1
AA06	1	1	1	1	0.0162025794384691	1	1
AAAS	1	0.76560391018582	1	1	0.00587573303220222	1	1
AACS	0.347241512261238	4.95146778212209e-06	1	0.000603802441418495	6.60785184344309e-37	1	1
AACSP1	1	1	1	1	0.228013552968245	1	1
AADAC	1	0.592359092665076	1	1	1	1	1
AADACL2	1	0.365757408771672	1	0.336885433603242	1.00748341157803e-10	1	1
AADACP1	1	1	1	0.839285583024565	0.112129075624318	1	1
AADAT	1	1	1	1	0.00116867098814072	1	1
AAED1	1	0.735539530638999	1	1	0.0775227640793766	1	1
AAGAB	1	1	1	1	7.265350459478e-06	1	1
AAK1	1	1	1	1	0.0180232559873948	1	1
AAMDC	1	0.90175553013935	1	1	0.00355159780260054	1	1
AAMP	1	1	1	1	0.00511137147463779	1	1
AANAT	1	1	1	0.651750029643176	0.191830934430649	1	1
AAR2	1	0.475224734379289	1	1	0.00664942975995817	1	1
AARS	1	1	1	1	0.0137841436150858	1	1
AARS2	1	0.902263015107458	1	0.553344861886607	9.2013069453979e-10	1	1
AASDH	1	0.983367296062005	1	1	0.0179922035989462	1	1
AASDHPPT	1	1	1	0.974736841693866	0.220916232117455	1	1
AASS	1	1	1	1	0.111766869990736	1	1
AATF	1	0.314713451976089	1	0.739187967617479	0.000760570939536484	1	1
AATK	1	1	1	1	0.00587228934233358	1	1
AB488780	7.27343974834709e-07	2.72502138148554e-20	0.372748618588034	8.96034171525948e-11	1.3651322788558e-50	1	0.219579625189697
ABAT	1	0.785232829537703	1	1	0.0441147505972528	1	1
ABCA1	1	1	1	1	0.0094465191643918	1	1
ABCA11P	1	0.00548123855258636	1	0.32660056625984	1.72506354610078e-15	1	1
ABCA12	1	0.919844139788142	1	1	0.00550050585675315	1	1
ABCA13	1	0.979372201840033	1	1	0.0878263581603177	1	1
ABCA17P	1	1	1	0.856262727088548	0.10989555199521	1	1
ABCA2	1	1	1	1	0.00120803354482447	1	1
ABCA3	1	1	1	1	0.751346548873746	1	1
ABCA4	1	1	1	1	0.285319225797246	1	1
ABCA5	1	1	1	1	0.00013003451145462	1	1
ABCA6	1	0.583912321906625	1	0.950791885822543	0.0100907023836865	1	1
ABCA7	1	1	1	0.481989666680651	0.00388083847863773	1	1
ABCA8	1	0.752356698790364	1	1	0.174298458958512	1	1
ABCA9	1	0.428588258262359	1	1	0.008657867118561	1	1
ABCB1	1	1	1	0.752431045392381	0.0147671513472286	1	1
ABCB10	1	1	1	1	0.0900913186861338	1	1
ABCB11	1	1	1	1	0.234236601727668	1	1
ABCB4	1	1	1	1	0.015327521969165	1	1
ABCB5	1	1	1	1	0.155529992168605	1	1
ABCB6	1	1	1	1	0.0175677568927749	1	1
ABCB7	1	1	1	1	0.00440794548680698	1	1
ABCB8	1	0.861686753258768	1	1	0.362093192739395	1	1
ABCB9	0.90633678571295	0.0914583733527063	1	0.32660056625984	1.64624618304711e-13	1	1
ABCC1	1	0.865908282245128	1	0.810896662914245	0.00494605295849363	1	1
ABCC10	1	0.68589298579169	1	1	2.15492909092844e-05	1	1
ABCC11	1	1	1	0.921790274477575	0.562374862873032	1	1
ABCC12	1	1	1	0.915113531997012	1	1	1
ABCC13	1	0.449744650724522	1	1	0.0992221482442983	1	1
ABCC2	1	1	1	1	0.300827416087311	1	1
ABCC3	1	1	0.899078735469779	1	2.81504560443323e-06	1	1
ABCC4	1	0.820785928990446	1	1	0.000282222557089333	1	1
ABCC5	1	0.71988081285459	1	1	1.92713481781186e-06	1	1
ABCC6P1	1	1	1	1	0.00822966064347489	1	1
ABCC8	1	1	1	1	0.0409722364262422	1	1
ABCC9	1	0.991139045190738	1	0.753468361616823	0.00735543036238471	1	1
ABCD1	1	0.572566262919811	1	1	0.387485340679699	1	1
ABCD2	1	0.123676083044574	1	1	1	1	1
ABCD3	1	1	1	1	0.0889976400768078	1	1
ABCD4	1	0.947067749517387	1	0.838602140094122	0.652248748743402	1	1
ABCE1	1	1	1	1	0.337795215994233	1	1
ABCF1	1	0.686268304147778	1	0.920999486613548	1.10747366037519e-13	1	1
ABCF2	1	0.587030120533612	1	0.806978801163648	3.22008311065362e-13	1	1
ABCF3	1	1	1	1	0.00146764688911874	1	1
ABCG1	1	1	1	0.863417448828018	0.000433404459372168	1	1
ABCG2	1	1	1	1	0.332503511145143	1	1
ABCG4	1	1	1	1	0.0202672981609534	1	1
ABCG5	1	1	1	1	0.0390060264028913	1	1
ABCG8	1	1	1	1	0.669521195166491	1	1
ABHD1	1	1	1	1	0.0106827011436275	1	1
ABHD10	1	0.801724989664078	1	1	0.000401553183154025	1	1
ABHD11	1	1	1	1	8.32435567393292e-05	1	1
ABHD12	1	1	1	1	5.22995080067706e-06	1	1
ABHD13	1	1	1	1	0.0168476118230078	1	1
