GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	49.8730450704385	132.688335226227	18177.7991497038	75.8876977525925	24.1332964295866	292.867115659616	0
A1BG.AS1	37.0407298987428	42.7046861897867	779.225742426634	0	7.60445328386943	425.085020184285	100.237501056667
A1CF	51.3227268560455	67.269819700107	2669.04388690966	69.5880796223789	19.6359206026158	310.878203140362	0
A2M	767.740455294085	1057.86361838795	288458.874126091	3405.74329980056	979.788503999052	31835.677226171	13571.9443557409
A2M.AS1	231.780622359988	73.8067898858096	0	132.672478255878	9.4287365099201	2845.38170504741	420.31654525953
A2ML1	2031.48783390554	1504.19716311483	29175.1590801036	1253.32481726507	353.822661895014	21541.1215485529	7894.40913728746
A2MP1	27.6938434800421	42.90087483695	57.3568111315831	31.0841782420146	4.58837995771458	482.720005275358	73.4840428144522
A4GALT	292.188731055543	138.590473611642	0	77.376895723461	45.0400783768147	0	734.586643459583
A4GNT	149.516405067623	38.2776001045397	5862.00873505657	87.6723372715389	18.8676870897025	301.667730906711	256.995410310238
AA06	148.128108098842	95.9373146787147	2696.00460926718	38.7468629544436	20.4194357799652	723.84202300751	245.424043873879
AAAS	219.589010060596	221.068003336306	0	184.147887528265	52.9393504993085	1335.53632613772	451.166120038108
AACS	389.328744774553	832.709318950592	16975.472354034	496.001694217573	173.135641801813	1381.79858706884	1597.67491637765
AACSP1	0.471953052352067	29.4969664563953	421.894060617859	0.144838747018554	8.28344011271954	288.285931722108	173.60915388782
AADAC	501.716091631815	349.730688136158	20968.641109411	257.141332759655	84.3023218799933	0	547.936494422437
AADACL2	2524.37175385183	672.953526894013	0	73.932218619373	409.58993954966	0	243.557061829864
AADACP1	8.86230570080948	10.3683002234376	39.0239662198125	7.83533477695422	2.43237881081882	33.9819005391827	43.5057239140953
AADAT	88.3966606659579	89.8642896920678	1039.79010656105	70.033609568848	18.6678190137204	121.17566099171	137.607456559597
AAED1	205.535500351229	168.464983123198	1979.15055320299	113.613999132442	37.1516849808761	1694.21815784992	412.532005184377
AAGAB	479.583904601073	330.533073376696	11700.613914353	202.682685952261	64.3780812865105	2374.43215706	659.623010257072
AAK1	1136.66186721935	755.961322198942	25955.4352250767	625.315257348278	177.433594811172	3675.32086600283	3639.21379595889
AAMDC	367.709447460301	260.386741072923	913.776959371221	247.936099540765	49.7949728816329	3410.96634109421	704.830106447899
AAMP	315.628446558818	767.734506963063	3609.63820620893	591.952728266004	153.954476161929	3388.52011814045	3271.32267530356
AANAT	14.8570005470157	12.5963762397832	346.526077437277	4.47873481085869	4.57592911543001	0	27.8849354425124
AAR2	949.772881546769	707.357760220732	2188.40713731127	607.310261780907	168.052180021944	4701.59890841836	182.261558303008
AARS	0	1355.03131664506	35647.0355024285	844.505523933418	236.906038721422	16159.5026670177	784.312100742314
AARS2	50.6355197873698	198.892153395592	5577.65968582816	154.833972797602	40.5439287509989	267.30628672985	567.277134404264
AASDH	104.702142225754	331.462927384879	6993.19956201942	172.456857875288	66.900814853745	2417.98764794658	1191.49878265665
AASDHPPT	2248.25353530792	1266.43153095959	3982.95841030082	1055.47695512861	325.153970836698	6192.56363042643	349.660074733717
AASS	241.538492391397	0	54.0029226641159	171.946712059114	21.4897914718248	496.159394928607	370.690019222644
AATF	37.3157011726567	269.559151433891	68008.9157255653	521.498321970876	150.859785145108	4964.93117205029	969.419233286158
AATK	291.314421803522	275.476644953516	2178.51756607529	208.688253032759	69.5136068095004	2099.35727263067	902.259222886407
AB488780	0	0	3146.19475357215	143.801034847627	32.9018123204103	0	631.540632071751
ABAT	43.3153418905251	25.708240870257	203.460750068201	19.799983342401	10.6319899698303	169.858209954256	29.1819573542509
ABCA1	180.469369653831	1727.75269133656	0	2025.1093360837	707.439287624947	26942.7106879172	13008.7536085829
ABCA11P	371.407351992471	0	0	64.1578642067827	60.2822493423677	0	960.023097662343
ABCA12	1275.89327225856	373.727832457149	13634.6120290005	1184.36859662829	290.023683822003	4354.70479228126	7010.49606421182
ABCA13	309.061485095533	24.8786205007864	909.759481411022	42.1173230383238	27.6963677601156	0	229.575511358995
ABCA17P	38.2690832971817	12.068866185955	46.1937043525039	17.8943776705252	3.91719676440641	0	124.441184776568
ABCA2	244.297483839854	206.290985316373	0	53.5326802747848	49.6435710679735	2046.59353967468	974.344911713633
ABCA3	57.8481627350504	39.0985644477097	172.970970262566	0	10.3071249937774	335.436156096384	94.4257763259986
ABCA4	0	93.7992850810941	917.163653577872	75.6500613565289	26.7460779912419	407.411495264238	0
ABCA5	804.366223605139	895.89781077507	7098.35929933863	394.431830836699	130.866785181883	4637.4054038082	3363.26355721259
ABCA6	354.936235529855	56.3494602921795	6086.46439474273	120.130409408504	50.8329891185401	124.014492555064	326.883219600506
ABCA7	93.8475371105993	101.896377776123	3663.68443982127	62.8265864266269	19.2435641127442	251.131728645807	250.935414780837
ABCA8	645.480322744673	463.102726779554	4412.61766418042	357.905021647691	112.740505684373	2105.53524784565	1410.10141658366
ABCA9	43.0473759380162	132.519080994766	931.674309932284	129.148795443303	36.3407071517626	0	309.670864806806
ABCB1	12.9808179724594	15.9637281896478	485.244578856407	24.6201948063496	8.02818813421882	435.077377284058	104.575246179708
ABCB10	620.715234267608	538.132727505129	3466.85755218518	370.832306462015	111.423949656113	1324.89585430582	0
ABCB11	45.6092056519206	25.2043596515968	455.721526615513	15.0334464512153	0.585980497066039	294.009271346687	18.7954729460935
