GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	0	NA	0	NA	129.048765583657	451.086377723011	575.545300329201
A1BG.AS1	0	NA	218.596150279988	42.4608153286047	21.9461247272575	NA	91.7379898212991
A1CF	0	NA	NA	NA	NA	2574.98893235597	NA
A2M	NA	0	NA	NA	NA	0	24700.4299621352
A2M.AS1	NA	NA	NA	722.582325765251	NA	NA	NA
A2ML1	NA	NA	0	NA	NA	0	NA
A2MP1	0	10.1259340325055	45.4736076812223	NA	14.4323577128835	0	0
A4GALT	0	NA	NA	585.565134153599	NA	NA	1328.31429671828
A4GNT	NA	NA	0	457.441574116602	NA	0	NA
AA06	NA	NA	NA	204.602259568839	NA	1277.59463846091	0
AAAS	NA	NA	NA	NA	489.206797287588	NA	NA
AACS	2080.56294544219	1440.65345708091	NA	2220.40939363807	2065.49976105962	1	1
AACSP1	0	NA	1073.72465505593	NA	NA	NA	NA
AADAC	1483.9346081445	0	NA	NA	NA	NA	NA
AADACL2	NA	1996.58437612295	1	1	1405.10602494408	NA	NA
AADACP1	0	0.324463569557639	44.8181604970775	0.908488439657049	3.56293963436812	0	29.9142902047635
AADAT	NA	NA	1554.1066065617	NA	91.5800594879652	NA	318.03892666906
AAED1	5141.49348078261	NA	14334.4013946121	NA	790.425011331177	17869.9765816215	NA
AAGAB	NA	NA	0	1973.06603121767	1128.58587404634	7967.6624525306	NA
AAK1	0	NA	NA	NA	1618.49870737266	NA	NA
AAMDC	0	1742.36248755978	NA	NA	NA	0	NA
AAMP	NA	4230.73790748047	NA	NA	1385.13368296032	0	0
AANAT	0	NA	31.4491692515147	46.8180173244564	NA	158.795212796926	88.1975453284921
AAR2	NA	2155.60560159056	0	NA	1314.77566120498	7088.90466919422	NA
AARS	NA	NA	NA	8977.22913603593	2134.00491421004	NA	NA
AARS2	NA	1034.35646158463	NA	NA	433.982408368965	NA	NA
AASDH	NA	NA	0	NA	539.896903111912	NA	NA
AASDHPPT	NA	NA	NA	NA	1922.14172667669	NA	NA
AASS	NA	NA	0	523.423757474301	NA	0	1920.63484043178
AATF	NA	NA	NA	3938.5212391485	1678.72061498451	NA	7461.33759728483
