GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	NA	NA	0	0	NA	0	NA
A1BG.AS1	NA	NA	NA	NA	22.456277469496	NA	485.762485223852
A1CF	NA	NA	0	NA	71.4270905021318	NA	932.402381059964
A2M	NA	NA	NA	NA	6270.6994303947	NA	38686.269668586
A2M.AS1	NA	NA	0	448.786746375324	NA	NA	NA
A2ML1	NA	NA	NA	NA	2394.72014968366	NA	NA
A2MP1	NA	NA	NA	NA	NA	0	460.10247895279
A4GALT	NA	NA	0	NA	NA	NA	0
A4GNT	NA	NA	2907.34820598055	NA	NA	3763.32175498367	NA
AA06	NA	NA	0	166.921625680289	87.0137602082837	NA	0
AAAS	NA	310.317238604042	NA	NA	251.166882367039	5852.31044305615	1513.23292571687
AACS	1	NA	NA	2212.11258984728	1910.11537791804	1	1
AACSP1	NA	NA	0	NA	NA	NA	0
AADAC	NA	955.676453428644	NA	NA	535.697151308135	0	NA
AADACL2	NA	NA	0	0	1854.29856837821	NA	0
AADACP1	NA	NA	NA	NA	NA	NA	49.8426692281762
AADAT	397.199837047147	NA	NA	NA	127.63676299807	NA	NA
AAED1	NA	890.792824220106	NA	1119.69728985731	956.349782952048	NA	NA
AAGAB	1	1	NA	1302.24420321209	1328.31712635197	NA	1
AAK1	NA	NA	1	2628.20538245397	1611.48790049159	1	1
AAMDC	1602.04925044767	380.839492444456	NA	392.55194887617	532.6707184036	NA	2338.30774285727
AAMP	NA	NA	0	NA	1300.03204742037	14574.0024425799	NA
AANAT	1	1	1	1	35.957488300958	NA	1
AAR2	NA	NA	0	NA	772.883180618394	NA	NA
AARS	NA	6258.86418956879	NA	1521.24845130716	1634.49221043231	NA	NA
AARS2	NA	1170.41056533867	0	727.51797319401	419.902175536244	NA	NA
AASDH	NA	NA	NA	1	800.352070665303	NA	NA
AASDHPPT	NA	8115.17550243953	1	NA	2574.23222474289	NA	1
AASS	NA	NA	NA	NA	NA	0	NA
AATF	NA	0	NA	2997.19366711748	1296.03042574691	NA	NA
AATK	861.067055929994	726.445309392839	NA	NA	281.089491074004	16360.075019868	2438.74027858914
AB488780	NA	NA	0	350.286321780109	376.509150191806	0	NA
ABAT	439.067643527775	377.423858138158	NA	394.013512506312	330.410186166033	1	380.777388288339
ABCA1	NA	NA	NA	NA	2866.77499194635	NA	NA
ABCA11P	NA	NA	NA	NA	280.607879106985	0	NA
ABCA12	NA	NA	37447.1290509115	3526.65197309922	1070.44893165339	NA	13288.5595715923
ABCA13	NA	NA	NA	NA	NA	0	NA
ABCA17P	153.115810558731	NA	NA	NA	NA	0	0
ABCA2	NA	801.915943691745	NA	NA	NA	0	NA
ABCA3	0	NA	0	0	37.4218330144857	3327.3572635889	NA
ABCA4	NA	NA	NA	NA	NA	NA	NA
ABCA5	NA	NA	NA	2514.32798557922	1225.27076200852	NA	NA
ABCA6	NA	570.899375887245	NA	NA	NA	NA	NA
ABCA7	1	1	NA	1	204.588574296147	1	NA
ABCA8	1886.66256447996	1119.5753340229	NA	NA	533.706234511829	NA	NA
ABCA9	1	514.435035741712	NA	1	282.312739920758	NA	1
ABCB1	NA	NA	1	191.481595907477	114.504597868788	NA	NA
ABCB10	NA	1	NA	1629.68675135548	1017.17030030638	1	1
ABCB11	NA	NA	NA	NA	NA	NA	251.049077470183
ABCB4	NA	280.735723593839	1102.47560836483	164.1483185838	117.47402019913	0	960.387707849668
ABCB5	213.351651458586	NA	NA	NA	38.3294793989144	NA	NA
ABCB6	1	NA	1	NA	644.277177673037	NA	NA
ABCB7	NA	NA	NA	NA	838.576124339766	NA	1
ABCB8	NA	NA	NA	NA	NA	NA	NA
ABCB9	1	NA	1	114.830878919131	113.684347752821	1	NA
ABCC1	NA	NA	NA	3165.10936622788	1921.71916335342	NA	1
ABCC10	NA	NA	0	NA	916.795023976603	NA	NA
ABCC11	0	NA	0	NA	55.9524216722834	NA	NA
ABCC12	NA	0	NA	NA	NA	NA	NA
ABCC13	1	45.7478052868792	NA	1	22.9075301619924	1	NA
ABCC2	0	NA	0	NA	NA	0	NA
ABCC3	NA	644.919786306063	NA	442.557192844264	380.599641893028	NA	NA
ABCC4	NA	NA	NA	843.556564807325	557.467230577399	NA	NA
ABCC5	NA	1271.21397713284	NA	880.921473405928	928.343628015808	NA	5353.90086320821
ABCC6P1	79.0529989132086	63.1917732863337	1	68.2120176600226	39.8940087195091	1	1
ABCC8	NA	NA	NA	NA	11.0072772874265	NA	NA
ABCC9	1	NA	NA	108.843274536153	109.748127720572	1	1
ABCD1	0	NA	0	509.646655277636	NA	0	NA
ABCD2	NA	0	NA	NA	NA	2051.11160216451	NA
ABCD3	NA	3107.98720812843	NA	2330.62729868321	3313.70462901599	NA	1
ABCD4	NA	NA	NA	1	592.979783437381	NA	NA
ABCE1	NA	NA	NA	NA	3167.80536851457	NA	NA
ABCF1	NA	1	NA	1	2053.43327794576	NA	NA
ABCF2	NA	NA	0	2520.02122921397	1421.55725990723	NA	NA
ABCF3	0	NA	11423.7448736826	NA	576.266518133709	NA	3724.90906352047
ABCG1	1	1728.52525665805	NA	NA	803.056062224173	NA	NA
ABCG2	NA	NA	NA	NA	181.98555412907	NA	NA
ABCG4	NA	236.548553043961	NA	205.897355451067	189.79128997603	2196.95478332124	701.486462888583
ABCG5	0	8.75472141822424	26.6973093091472	NA	6.96167029382879	NA	0
ABCG8	50.6116732644426	NA	434.838914727961	NA	NA	NA	165.937074688827
ABHD1	0	417.14520460001	NA	NA	54.9552057369263	0	NA
ABHD10	0	NA	NA	1171.95188136966	886.61335110323	NA	NA
ABHD11	NA	NA	NA	503.828424859077	387.494097911837	NA	NA
ABHD12	1	NA	NA	1	1155.15342319551	NA	NA
ABHD13	NA	NA	NA	NA	NA	0	NA
ABHD14B	NA	1324.02893575325	20604.1484738944	910.109033943515	531.274905792822	NA	NA
ABHD15	1001.39708402625	NA	0	NA	206.304424794837	3299.36709948123	2721.40730246864
ABHD16A	1	1770.26014933522	1	NA	761.943625090532	NA	NA
ABHD16B	1.2378021604533	11.567815606498	24.9303290416772	6.03782611140609	2.44082938149468	27.0754512795692	0
ABHD17A	2694.8372478523	NA	NA	3033.11934900613	3412.36878110459	NA	NA
ABHD17B	NA	2072.00509207045	NA	NA	1184.33661628152	NA	6941.01088883611
ABHD17C	NA	NA	0	2933.4923646691	1154.35984786138	NA	NA
ABHD2	NA	NA	NA	1	1035.79993861799	NA	NA
ABHD3	1	1	1	1	1574.89996262347	NA	NA
ABHD4	NA	1163.70845190447	1	1	535.22044050513	NA	NA
ABHD5	2499.69627273987	3279.3562147516	NA	NA	988.451165604823	NA	0
ABHD6	NA	NA	NA	1793.67698091495	NA	0	NA
ABHD8	NA	348.462401443059	0	0	NA	NA	0
ABI1	1	NA	NA	1	3444.57559803372	1	NA
ABI2	1	1	NA	801.14970723956	937.021882292652	1	NA
ABI3	NA	NA	NA	NA	NA	NA	NA
ABI3BP	46743.6266144173	NA	NA	NA	NA	NA	NA
ABL1	3754.85037216459	NA	0	NA	1441.63201903999	NA	NA
ABL2	NA	2836.38633304941	NA	NA	NA	0	NA
ABLIM1	NA	10247.9964129501	NA	NA	6084.95781618255	NA	NA
ABLIM2	NA	NA	NA	134.462438020468	186.684383053665	NA	1014.97166360228
ABLIM3	NA	NA	NA	NA	285.293151536466	6494.08646574247	3135.59316174036
ABO	NA	268.289595540611	3100.32425454744	NA	129.533689203061	NA	751.065069885082
ABR	NA	2152.34962264098	0	NA	2300.4162429566	NA	NA
ABRA	122.769672713831	NA	NA	NA	NA	NA	NA
ABRACL	2138.37775681906	2931.04143052827	NA	2347.96693967625	2295.97037001681	1	NA
ABT1	4328.7760755814	NA	NA	NA	NA	0	4960.22285561943
ABTB1	NA	NA	NA	872.85889825683	362.270524129234	NA	NA
ABTB2	NA	449.174223281679	0	NA	225.874954722502	NA	NA
AC000111.3	77.1215498667438	NA	NA	0	NA	NA	NA
AC002059.10	NA	NA	0	333.129028308667	109.064717144577	0	637.588527680999
AC002064.5	0	NA	NA	NA	31.699433086473	NA	NA
AC003973.4	0	NA	NA	108.705298120957	NA	0	394.5531258449
AC003989.4	0	0	0	0	30.7533953120992	NA	NA
AC004692.5	NA	NA	19930.0777373714	NA	723.825800243092	NA	NA
AC004941.5	1	NA	NA	846.763108508839	390.933515127536	NA	1
AC005162.4	NA	1	1	21.7727719145468	15.1962435260265	1	1
AC005224.2	1	1	1	1	61.8515103706806	1	1
AC005256.1	0	NA	NA	51.9698229592875	20.3454676491676	122.200959312158	75.768402906166
AC005306.3	NA	NA	NA	192.479863052254	NA	NA	NA
AC005498.3	104.647847336731	NA	NA	NA	NA	NA	196.055918482031
AC005523.2	433.686300631567	NA	2565.77725599923	NA	128.202266418037	NA	965.634281886679
AC005523.3	NA	NA	0	110.441444198848	NA	NA	NA
AC005537.2	6.85311163370556	NA	NA	16.7822079882905	NA	245.837171048149	31.5622277742011
AC005592.3	NA	NA	NA	NA	41.7926284086715	0	211.088506766481
AC005606.14	NA	NA	NA	NA	NA	0	NA
AC005785.2	NA	NA	996.545078131646	NA	NA	2299.4331476955	NA
AC005838.2	0	NA	0	NA	0	NA	718.469294357285
AC006026.13	NA	0	NA	NA	107.681460020194	3693.14703103707	1470.3345787262
AC006129.2	20.4739896637807	10.0938846638743	0	9.55805088534476	7.15481522967221	NA	4.57489905324879
AC006538.1	NA	NA	NA	NA	NA	NA	0
