GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	5882.84436578895	59.5308968297214	42.6727482109275	203.204099191965	23.6468320479669	580.655305451514	0
A1BG.AS1	386.496678522803	6.07273318280938	19.3210004721643	10.6586080056055	2.36747623463072	36.6910791692498	0
A1CF	3782.65308056166	141.498622378212	0	227.977479160035	39.7089668026722	786.108947563719	0
A2M	58114.0714855552	2004.71721792878	7195.20234613446	3733.08934268546	663.221010576283	1976.97869141381	0
A2M.AS1	3318.35205530921	127.153034374195	352.814948414575	121.873334521038	42.3878717394438	616.401425344317	0
A2ML1	68492.3865739013	1324.68369823684	2812.4861614526	3993.98793491316	460.884838013895	9822.910263881	0
A2MP1	414.365056427284	37.4198090545661	95.2855778918315	178.422797702466	14.2738953847969	245.393698201422	0
A4GALT	0	72.2485740952856	203.246007585772	246.838229495305	25.193880150044	841.859454868814	0
A4GNT	4199.60046005747	94.908735435472	162.433325122797	862.886868632703	38.6564409678333	102.236483949899	0
AA06	1064.65069486939	39.1160531514453	58.0845187602444	165.005802586159	11.3998627216877	0	0
AAAS	2418.80888215335	157.335575532674	307.981816862327	341.135292831107	56.1620994275458	636.623363149674	0
AACS	145679.566207386	2149.1696197177	3005.50761218285	6268.73967364224	589.895706049285	18047.9971482116	0
AACSP1	300.246195904302	15.5087365938943	3.33941747507636	23.6729419413141	5.35808484286621	0	0
AADAC	26655.2032694137	119.099290174424	1872.68010432098	1691.23701427233	103.136427601457	3612.25316520326	0
AADACL2	14147.7246909636	0	3622.10233197346	6023.15813822416	216.069299038889	4911.45049525561	0
AADACP1	208.065308797102	11.9878529435486	26.6542166322388	56.1725391791972	4.38240572062962	128.327198387629	0
AADAT	426.940165773926	33.3722827213086	24.3242023144215	75.4211247804481	12.0247310088647	282.562069472523	0
AAED1	1822.20933901418	131.290731936976	77.7023858865926	734.6994444579	54.02096617728	29.7977308675449	0
AAGAB	5733.60779429637	235.995642279862	610.791202651458	895.398685475009	80.3483149085285	356.308056440911	0
AAK1	54592.0319464101	421.465403203196	1463.59316345005	1599.02578242392	142.108838238373	0	0
AAMDC	1076.63070429713	213.189778958913	749.173769341184	702.521107136842	87.9900988703993	910.690442104768	0
AAMP	7008.57720876911	59.1526760228607	647.683748822403	548.182218286242	41.960394492	0	0
AANAT	715.173701447527	8.03957392845751	75.0622338188676	69.6119205412624	2.93469562901287	33.3961780126545	0
AAR2	20966.3569066278	391.18213606867	960.36725332933	941.40684391574	133.235839173996	3023.02067866413	0
AARS	27366.597547296	474.585248400035	370.490719010206	1664.9475042859	168.591818591898	3659.90819356659	0
AARS2	7499.64611640753	155.481814145234	866.442127596027	761.145056697888	58.3880082009386	2261.75814664697	0
AASDH	3919.3480617754	32.9707654417043	156.628450608473	143.202456191067	9.94368185681606	258.542589479716	0
AASDHPPT	48407.3681607888	738.054620316968	769.596580161105	2501.98504393244	250.228739914118	295.981477484957	0
AASS	6240.15102276423	165.201508407448	634.325668929027	263.563037452111	60.8403705886973	968.199283516575	0
AATF	9203.54836134214	183.513115713341	1061.89864615854	740.493405063393	72.2851943739874	0	0
AATK	16335.1655521762	97.8427884874777	706.233419144191	11.8453418741013	32.8279610306073	1482.07046447841	0
AB488780	3689.54068209359	86.8949079855145	259.791460204123	314.252966935429	30.8433860640667	621.725183176108	0
ABAT	2816.84668866129	114.966737266895	438.234083807455	528.224060839668	36.7402769945117	0	0
ABCA1	50107.2698279341	884.291304674055	3494.94817067129	3452.65764948293	314.684813466312	3421.25290345004	0
ABCA11P	4047.16390948082	62.3713130832432	160.709027124236	316.446405006554	20.1483400599721	442.838404189526	0
ABCA12	67348.0391006988	831.966798616173	3179.15784040926	1364.67559424315	245.81074049358	0	0
ABCA13	0	47.8440458362395	344.375118336358	418.422004173298	21.5300948492033	142.41523515228	0
ABCA17P	4499.94956745425	41.0967233084722	36.6116198484053	55.315103465013	15.1350737075219	75.5462901451589	0
ABCA2	0	126.721385855632	25.1228335867482	0	52.3026644090036	0	0
ABCA3	0	172.365062514231	412.539172584568	112.911793852201	58.7677144487722	1307.20895964776	0
ABCA4	1967.04961588094	33.3770512287245	128.260338420597	104.012800433718	11.5493374940552	246.826089783161	0
ABCA5	750.249098542499	868.229513546898	858.057708947075	3415.88357763773	285.829295184901	1602.31265963153	0
ABCA6	10718.934471601	159.540608459286	649.654477418179	88.1582755534754	56.7847185543461	1210.34923769522	0
ABCA7	1978.37758154945	123.781933762409	49.4551911300545	387.388862670463	39.3425685384809	74.9485169180931	0
ABCA8	47588.7400010768	821.646053447948	3152.42423337236	3248.7483644762	322.692719502951	2230.65620333903	0
ABCA9	9736.9052350327	44.3800258208988	477.876668929881	32.0780178585674	18.7826330397438	314.043188654156	0
ABCB1	1775.5372288778	24.1215908200847	5.71866846974663	79.4416908896341	8.38957239869516	246.998251301309	0
ABCB10	8133.29191124749	262.412611163107	852.826892017891	484.06342571157	84.3504143192903	246.650166410659	0
ABCB11	1013.00640439116	28.7970338796133	81.0629506787367	142.652815144767	10.4105451027248	293.825509405017	0
ABCB4	4193.7699365422	53.6738542057554	238.657141998874	235.163235663379	21.8446401394205	549.036248363085	0
ABCB5	171.088651873536	8.57677410173936	92.4516222583985	61.4523535280833	1.70445752946261	2.08531389120509	0
ABCB6	5788.12579187233	110.994312474581	362.647046386977	424.477531840806	33.3564825615892	326.397702294167	0
ABCB7	0	232.235691816548	373.3083616151	666.985853633838	83.463396568077	590.508694679601	0
ABCB8	828.072804445874	26.797612222484	132.507562193825	53.9125123240264	10.0542204142116	168.703693221026	0
ABCB9	12115.9658279109	0	189.381231277592	378.400827608821	20.9349847206284	139.91184788511	0
ABCC1	8363.52794259254	148.063471711544	837.478069326472	661.25646743787	62.4195831599674	1219.12956529477	0
ABCC10	34134.9519921517	520.881761169615	1039.14662526276	1697.12467794307	173.964910627524	3876.97781285232	0
ABCC11	613.495045745354	11.7810720685257	37.8742524138691	39.8238536442704	3.84126377394455	5.02696092484313	0
ABCC12	2179.44431646385	35.4161547178291	149.791101597719	0	13.2511577887198	365.253593770534	0
ABCC13	1837.04017317445	26.3262337431164	70.9727240122055	69.043365632857	11.0632782246687	66.9291358742468	0
ABCC2	859.010735226535	41.6846894964381	172.894353666901	15.6197517335146	12.1970570684981	225.134842100192	0
ABCC3	8676.09542288653	163.049209742809	605.106010137584	272.050904703079	62.4697711132633	550.721990636312	0
ABCC4	8362.33784497588	135.336579797547	436.636039173292	0	50.0306341794219	879.420568791227	0
ABCC5	11211.8274288794	230.344440265547	547.710311899399	545.370247392909	84.9793981912644	1218.13694813517	0
ABCC6P1	667.309536198954	0	16.4062239310394	16.7371608875225	1.34951659944339	25.8373788430433	0
ABCC8	173.308848665369	2.43055028126516	10.8859592649438	13.3278415744273	0.929610010423581	14.2624884314686	0
ABCC9	1754.57484736005	38.331694997731	64.9605134662513	154.795427435351	13.6677736826031	313.717991033463	0
ABCD1	2509.0558969581	69.3863075917093	230.908842882039	254.930633328077	26.0398367274725	266.128932259884	0
ABCD2	223.995561949849	18.7308416696227	3.83017346463011	0	6.06290251033976	68.8330574052154	0
ABCD3	15212.9753227125	1291.35239849773	5276.19021038542	6257.91282843852	464.620023283412	13741.3610137386	0
ABCD4	20208.4819223012	213.589258659307	1091.40861127397	1028.98257272768	72.4024784744311	1804.57603634821	0
ABCE1	32701.8234866495	531.124052736405	963.688640992328	1995.47450294469	191.824629741167	3756.1173275878	0
ABCF1	35481.1498175073	475.350401505398	1650.15482877105	1613.57918569218	152.983876932369	4956.71996682928	0
ABCF2	20049.7493603179	283.029093272452	570.009161733478	0	89.7037249678454	1920.67999648562	0
ABCF3	4699.1303034598	82.3624199170782	274.02255244295	312.539857081576	25.4828458923657	624.294324813419	0
ABCG1	51205.6169457493	457.88501085675	1586.07793117204	2485.79557129878	203.947988478424	7088.31892823178	0
ABCG2	994.375368882674	88.6484115168228	197.87046100603	233.843160937834	30.059678907808	924.188818162392	0
ABCG4	1612.37399646347	53.9393788778566	241.702663795795	180.583097836864	22.2836636154434	189.280988720442	0
ABCG5	1161.23812779227	0.437254795333467	34.9938419950975	23.19190678368	2.03743294552323	141.203945114607	0
ABCG8	350.109089859411	7.77988016397532	35.4828710629201	5.77750451355207	2.94212509682982	95.8815514795136	0
