GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	NA	NA	NA	NA	138.358457148664	NA	NA
A1BG.AS1	NA	21.2782667266739	NA	0	27.9875978383134	NA	NA
A1CF	NA	NA	0	NA	NA	2214.84484024704	NA
A2M	NA	4745.55374846837	11275.4787706022	NA	4179.06678468136	NA	NA
A2M.AS1	NA	276.187430653388	NA	NA	NA	NA	NA
A2ML1	NA	NA	NA	NA	NA	17218.2242984432	NA
A2MP1	0	88.0164745336649	NA	636.704269754792	68.300708239624	NA	NA
A4GALT	0	NA	NA	1464.91348951358	169.245255327617	1738.56773314173	NA
A4GNT	NA	NA	NA	NA	NA	0	NA
AA06	NA	139.674817582271	NA	NA	97.8621372027747	0	NA
AAAS	NA	NA	NA	NA	311.476475506264	NA	NA
AACS	NA	NA	NA	NA	2708.27615249278	NA	NA
AACSP1	NA	NA	1	NA	56.8077568593321	1	NA
AADAC	NA	NA	6087.74357956155	NA	1199.82428326883	NA	NA
AADACL2	NA	1	NA	1	5577.35209919805	NA	NA
AADACP1	0	NA	NA	76.8086701509318	22.83140001204	NA	NA
AADAT	0	139.185711285829	NA	NA	NA	NA	NA
AAED1	NA	NA	NA	1764.12011440437	436.629569144279	0	NA
AAGAB	NA	NA	NA	2423.15964570101	919.35018901094	NA	NA
AAK1	105854.975425539	NA	3421.66297656466	6223.7689531319	1725.36744436631	0	NA
AAMDC	1	637.520890927816	1	1	1314.52646778022	NA	NA
AAMP	NA	NA	NA	NA	1482.08477422561	0	NA
AANAT	NA	30.9066306912588	197.781618242795	135.739009928448	NA	NA	NA
AAR2	NA	1122.7073532922	2246.62069998288	NA	986.367607642865	8984.55781386077	NA
AARS	1	1813.70802884625	NA	NA	1923.84022640019	1	NA
AARS2	0	NA	3705.80235650794	6144.97700909906	569.149018711402	NA	NA
AASDH	1	583.367076154978	1102.0300184663	1	636.424771430039	1	NA
AASDHPPT	140588.612675789	NA	NA	NA	2036.16458981853	0	NA
AASS	NA	643.097687448978	NA	NA	NA	2456.27291398481	NA
AATF	NA	1215.89386525705	1	NA	1209.30300717586	1	NA
AATK	78006.160506485	NA	2243.60390638356	0	302.375311794864	NA	NA
AB488780	NA	629.689474521843	2050.80604756853	NA	381.48347561499	NA	NA
ABAT	NA	600.231117072775	1064.7872569089	1905.28289427461	193.53354908342	0	NA
ABCA1	NA	4139.98339408897	12962.2486092528	NA	NA	NA	NA
ABCA11P	NA	261.608834045665	NA	1	402.690322578815	NA	NA
ABCA12	NA	NA	NA	NA	2145.26911254801	0	NA
ABCA13	0	NA	NA	1320.28643811468	142.624483369772	0	NA
ABCA17P	NA	NA	NA	NA	NA	NA	NA
ABCA2	0	NA	0	0	345.360146551491	0	NA
ABCA3	0	503.411548225296	NA	NA	NA	1862.78981801185	NA
ABCA4	NA	NA	NA	163.212783776995	96.5382590709302	817.290366633452	NA
ABCA5	0	1888.12419548554	NA	6958.63602878259	1169.88177925504	NA	NA
ABCA6	NA	842.921715675631	NA	NA	432.667810919653	NA	NA
ABCA7	NA	NA	NA	NA	373.597923996486	NA	NA
ABCA8	NA	NA	NA	NA	4539.32617136077	NA	NA
ABCA9	13351.9475774526	NA	NA	0	417.710384769062	NA	NA
ABCB1	NA	75.8028643640207	0	240.202143307866	84.7104368501686	316.154477277152	NA
ABCB10	NA	1005.30128561818	NA	NA	977.169265716084	NA	NA
ABCB11	NA	NA	NA	NA	NA	NA	NA
ABCB4	NA	278.338675510086	911.740214514535	835.457495816138	102.475739421487	1415.7111995001	NA
ABCB5	0	72.8867355657004	229.394642174761	NA	NA	0	NA
ABCB6	NA	1	1	NA	507.138805441708	NA	NA
ABCB7	0	NA	NA	NA	609.411817092415	NA	NA
ABCB8	NA	177.90001302148	NA	NA	222.837875197005	1	NA
ABCB9	NA	0	NA	NA	196.583477745232	NA	NA
ABCC1	NA	1362.37027375337	NA	NA	1392.85246055289	1	NA
ABCC10	NA	1561.09995766624	NA	4182.17062110014	NA	13239.1916824457	NA
ABCC11	NA	58.7086057089072	110.759819010945	NA	29.727396975241	0	NA
ABCC12	NA	NA	315.985756607707	0	NA	923.905845467463	NA
ABCC13	4106.96449688865	NA	106.708148866556	NA	NA	NA	NA
ABCC2	NA	117.894703072368	327.998665478192	0	NA	NA	NA
ABCC3	NA	NA	NA	NA	840.237978406946	NA	NA
ABCC4	NA	1	1	1	575.865446401433	NA	NA
ABCC5	NA	932.316854549188	NA	NA	902.767993580371	NA	NA
ABCC6P1	851.058950975828	0	NA	27.4847269247149	8.18563979579014	NA	NA
ABCC8	1	11.210898972967	NA	1	14.6202434389102	1	NA
ABCC9	NA	NA	NA	NA	163.531419053492	NA	NA
ABCD1	NA	178.745007516649	NA	1	180.837447509219	NA	NA
ABCD2	0	43.8692510200322	0	0	41.1539564717027	NA	NA
ABCD3	NA	5915.8685359332	NA	11262.1231898288	4106.53703835714	NA	NA
ABCD4	55030.0835330013	794.906767753958	NA	NA	554.796719725642	NA	NA
ABCE1	117093.934719539	1269.52120153428	NA	NA	941.866271069578	NA	NA
ABCF1	1	1704.50702413823	1	NA	1736.28902289114	NA	NA
ABCF2	1	1371.06429105525	NA	1	807.084352470587	NA	NA
ABCF3	NA	685.696678003771	NA	NA	445.876298731823	NA	NA
ABCG1	NA	NA	NA	NA	1571.27637036239	1	NA
ABCG2	0	235.687242016281	NA	NA	NA	NA	NA
ABCG4	NA	397.405335803947	NA	NA	NA	NA	NA
ABCG5	3616.30355608055	0	115.69683889738	NA	NA	319.548433946953	NA
ABCG8	NA	NA	67.103706675626	0	17.6981242912019	275.197299862963	NA
ABHD1	8189.34059371602	NA	296.731514838046	0	69.5324831095598	NA	NA
ABHD10	1	932.282452452047	4389.92942013329	NA	968.665515154971	1	NA
ABHD11	1	600.94092914098	1	1	518.233151873914	NA	NA
ABHD12	1	NA	NA	1	2016.50538662393	NA	NA
ABHD13	NA	405.360903038597	NA	NA	194.059480910757	NA	NA
ABHD14B	1	859.125878211165	1	NA	967.419615179334	NA	NA
ABHD15	1	332.028972396937	NA	NA	297.463392844368	1	NA
ABHD16A	NA	980.183604045983	NA	NA	608.833578864173	NA	NA
ABHD16B	0	9.77725146758561	0	30.4814915469503	4.33782005435234	0	NA
ABHD17A	NA	0	NA	NA	5739.92527271141	NA	NA
ABHD17B	NA	3016.23922514279	NA	7047.45858445875	1339.06733341801	NA	NA
ABHD17C	NA	1056.98905564939	NA	NA	982.228961295854	1	NA
ABHD2	NA	866.868433460616	1	1	780.984310877839	NA	NA
ABHD3	1	1468.85163117468	1	NA	837.469342524614	1	NA
ABHD4	NA	1310.30840179852	NA	NA	532.592158731108	17579.7800887621	NA
ABHD5	NA	NA	7917.24934170925	NA	1981.6347896238	NA	NA
ABHD6	NA	NA	5742.5944809536	NA	1568.09526469098	0	NA
ABHD8	NA	NA	430.872960211861	648.702777603446	134.744479260911	0	NA
ABI1	NA	NA	NA	NA	3035.49729690015	NA	NA
ABI2	NA	1796.42313925949	4893.04871235971	1732.28350439094	925.157332361796	NA	NA
ABI3	NA	258.486975563866	1	NA	248.417601623129	NA	NA
ABI3BP	1	2488.48654812028	1	1	4936.12213074457	NA	NA
ABL1	0	NA	NA	NA	NA	NA	NA
ABL2	0	1086.08467592973	0	NA	307.572519168995	4571.89055848425	NA
ABLIM1	NA	NA	61793.9666188033	0	8810.4251528452	NA	NA
ABLIM2	NA	NA	NA	NA	270.404592690559	1985.89650040472	NA
ABLIM3	NA	558.088960119239	NA	NA	NA	NA	NA
ABO	0	NA	NA	NA	201.076506764475	NA	NA
ABR	NA	2984.77295766774	NA	NA	2157.83805842166	NA	NA
ABRA	4981.06419792582	NA	NA	NA	26.5893506387147	NA	NA
ABRACL	NA	NA	NA	NA	1847.78484861468	NA	NA
ABT1	NA	696.128912230785	1	1	577.916989992773	NA	NA
ABTB1	93501.0438268417	NA	NA	NA	703.611500866032	NA	NA
ABTB2	0	NA	NA	NA	611.147440423635	0	NA
AC000111.3	0	NA	156.665645850381	NA	NA	0	NA
AC002059.10	NA	NA	2267.22748953512	NA	NA	NA	NA
AC002064.5	0	NA	150.278873435966	0	NA	410.438114860981	NA
AC003973.4	2984.59026913971	NA	NA	NA	25.4916098964538	NA	NA
AC003989.4	0	NA	324.338311670081	159.691950850192	35.4094610010867	417.179348769317	NA
