GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
AC092192.1	1	0.747530646016556	0.242919035129532	1	0.0220851595714588	1	1	1
AC092620.2	1	0.181443187049495	0.74333393506119	0.27528613749489	3.99841153917971e-05	1	1	1
AC092660.1	1	0.756688395311325	1	1	3.74214094205741e-08	0.272101995070792	0.318563817995866	0.290410874357312
AC092667.2	1	1	0.89762168611792	1	0.156784821923708	0.82347781487235	0.0489293247522301	1
AC100830.4	1	0.028030536204141	1	1	0.109785516632371	1	1	1
AC104667.3	1	0.612660267818334	1	0.492612068336384	0.0383491221383937	1	1	1
AC106801.1	1	0.396750774342984	1	0.0464268773302183	0.767764606692935	0.0269820176100675	0.242441899614351	1
AC108056.1	0.436734098408213	0.351096416871194	1	0.261396513421153	0.189771124261998	1	0.88311767019029	1
AC112198.1	1	1	1	0.575073779330501	0.0405945978938868	1	0.939282545240127	0.145009577937794
AC114730.11	1	0.181855827193813	1	0.316886994993446	1.26589362763173e-06	1	1	0.910441547300096
AC114752.3	0.493046949489546	0.114023687428043	0.800230427239931	0.00550756476453412	0.0342807276133628	1	0.689378665406296	1
AC124997.1	1	0.0947193503155449	0.432980045007905	1	0.879754909861865	1	0.822820528497529	1
AC136289.1	1	1	1	1	0.0666277919301364	0.956870051779661	1	1
AC139100.3	0.960763889979726	1	0.983222693070061	0.99021614935916	0.0218639385744522	0.0248525524721429	0.330024120268509	1
AC141928.1	1	0.647796364669994	1	1	0.0035763999932319	0.54731943237294	1	0.751188997642443
AC144652.1	0.192424322205949	0.824458972139392	0.993310421789751	1	0.113723239299409	0.600765440963992	0.854448776971811	0.507287979003151
AC145343.2	1	5.18309783831245e-05	0.140447622523915	0.0270841230274256	2.10876486895128e-06	0.0536153822434241	1	1
ACAA1	1	0.038187972920271	0.0641766734418215	1	1.33100934820554e-07	1	0.197408949609615	1
ACAA2	0.193116730643433	0.677994314386877	0.186927670601022	0.285688463794731	1.80937317115722e-05	0.999054059279248	0.512684667222682	0.927761508051053
ACACA	1	0.934046979193513	1	0.290804855767591	4.79190010915911e-07	0.56777665257178	1	0.979972053954084
ACACB	0.478986098807056	0.0634494410988294	0.694506487372493	0.919071434811173	0.128143216287238	0.222144929055768	1	1
ACAD10	1	0.0683690010337125	0.0408064706027608	1	0.345649294262424	0.0556463763433354	1	1
