GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
AC013463.2	1	0.282347745014978	1	1	1.42468367533389e-10	1	1	1
AC013733.4	1	1	1	1	0.109244222985647	1	1	1
AC016831.7	1	0.664903923076795	1	1	0.844414842977826	1	1	1
AC016999.2	1	0.927230248285147	1	1	0.046036819695095	1	1	1
AC017002.2	1	0.611741204053772	1	1	0.517924753738814	1	1	1
AC017104.6	1	1	1	1	0.165239695440297	1	1	1
AC018755.16	1	0.180565236493617	1	1	1	1	1	1
AC018755.17	1	1	0.765991917956252	1	0.283203870293273	1	1	1
AC018766.6	1	0.999322705639763	1	1	0.112668271282954	1	1	1
AC018816.3	1	1	1	1	0.0557411009768425	1	1	1
AC024560.2	1	4.56890002173294e-07	0.234607699973706	1	4.29340459985467e-16	1	1	1
AC025442.3	1	1	0.93401774295959	1	5.86164109709132e-05	1	1	1
AC064852.4	1	1	0.924425413149322	1	0.500805407398233	1	1	1
AC067956.1	1	1	1	1	0.129643311276893	1	1	1
AC068039.4	1	0.23203806110646	1	1	0.0392427291688123	1	1	1
AC068138.1	1	0.778076970744604	1	1	0.494949394756189	1	1	1
AC068831.3	1	0.575307551804099	1	1	1	1	1	1
AC073283.7	1	0.0615845366068181	1	1	0.625312557562831	1	1	1
AC073321.4	1	0.979275020023272	1	1	0.588815663920374	1	1	1
AC074212.6	1	0.755040056608404	1	1	0.398038217126541	1	1	1
AC079305.10	1	0.884477506236698	0.436192041738446	1	0.0222261607264783	1	1	1
AC079741.2	1	0.536346102575594	1	1	0.317523190883761	1	1	1
AC079767.4	1	0.554424240654924	1	1	1.79931085481334e-07	1	1	1
AC079807.4	1	1	0.768774396176238	1	0.348984333713962	1	1	1
AC083843.1	1	0.375722600376622	1	1	0.634668767419394	1	1	1
AC083949.1	1	0.432496946453948	0.710303596177891	1	0.00390994265932847	1	1	1
AC084219.3	1	0.634894760314237	1	1	1	1	1	1
AC087501.1	1	0.713165007948169	1	1	0.0119850854126921	1	1	1
AC090627.1	1	0.497478455417628	1	1	1	1	1	1
AC091133.1	1	0.909992238644597	1	1	0.0191726571957126	1	1	1
AC091633.3	1	0.921153851256219	1	1	0.390366307893555	1	1	1
AC092192.1	1	0.998455419400079	0.9542807992114	1	0.0386731396862663	1	1	1
AC092620.2	1	0.449716034086752	1	1	0.000155862472492165	1	1	1
AC092660.1	1	1	1	1	2.69299833696614e-07	1	1	1
AC092667.2	1	1	1	1	0.204877106628204	1	1	1
AC100830.4	1	0.150950815957341	1	1	0.151593902382181	1	1	1
AC104667.3	1	0.888285600223515	1	1	0.0621333251615994	1	1	1
AC106801.1	1	0.690370880122355	1	0.934319332442887	0.806773173840385	1	1	1
AC108056.1	1	0.646308367742107	1	1	0.240408583909746	1	1	1
AC112198.1	1	1	1	1	0.0651407254871781	1	1	1
AC114730.11	1	0.450235828950517	1	1	6.79178905171888e-06	1	1	1
AC114752.3	1	0.347609309808086	1	0.381024943805821	0.0564896105569485	1	1	1
AC124997.1	1	0.313545042925573	1	1	0.914337068305679	1	1	1
AC136289.1	1	1	1	1	0.0991245761906681	1	1	1
AC139100.3	1	1	1	1	0.0383539959406342	1	1	1
AC141928.1	1	0.916103871510192	1	1	0.00820896390220942	1	1	1
AC144652.1	1	1	1	1	0.156096096057007	1	1	1
AC145343.2	1	0.00140998493204545	0.803570121014644	0.807063061977349	1.08180986667309e-05	1	1	1
ACAA1	1	0.182141490223689	0.624460557359957	1	8.61634571780052e-07	1	1	1
ACAA2	1	0.941579441043315	0.879774507504843	1	7.67486124353348e-05	1	1	1
ACACA	1	1	1	1	2.79536112510052e-06	1	1	1
ACACB	1	0.248271448780999	1	1	0.172939433186903	1	1	1
ACAD10	1	0.258912617765654	0.545810035105458	1	0.399567038110587	1	1	1
