GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	0.223718792343848	1	1	0.648846492644094	0.425186565456862	1	0.0638718124161019
A1BG.AS1	0.528808641555246	1	0.0486490655079858	0.767915161921293	0.2489280212673	0.986026642947316	0.367127935925309
A1CF	0.0933829285913211	0.999488759968413	0.981307233683156	0.969796802117947	0.409070630355815	0.922474967884384	1
A2M	1	0.134126530484548	0.738840748135141	0.910456080075314	0.077251619250791	0.870112319554526	0.103286010706355
A2M.AS1	0.386306377430979	0.419290989758916	1	0.206829108248887	0.734864841920896	1	1
A2ML1	1	1	0.436949671879907	0.265735276270535	0.0478437281053893	0.130639558601633	0.315496938448906
A2MP1	0.994196507829035	1	0.394036458706755	0.00731356576827543	1	1	0.202348785499172
A4GALT	1	1	1	0.179518489588895	1	1	1
A4GNT	0.717766014813919	1	0.5896490214458	0.37866735142889	0.275720137886775	0.819359927005101	0.0370556964469655
AA06	0.685426813541041	1	0.908609513033292	1	0.0016700105688977	1	1
AAAS	1	0.633386821722436	1	0.00195473856817245	0.0026611038281472	1	0.292359955241861
AACS	0.507114500614758	0.749273179569078	0.905370537753565	0.0650076445965384	1.36949298410676e-13	1	1
AACSP1	1	0.580938011865921	0.737610139439879	1	0.242742441961492	1	1
AADAC	0.817379173018261	0.361283298325042	0.184362142748684	0.101375255642536	0.00351521757672173	1	1
AADACL2	1	1	1	1	0.0672514616853697	1	0.906990050268587
AADACP1	1	0.361852876679725	1	0.966716443477422	0.167551723521696	0.787538334638691	1
AADAT	0.475295778692365	0.73848576965585	1	0.581723435371587	0.00404687332227195	0.136891187270997	0.539986936920909
AAED1	0.205276706356996	0.00772391119445896	1	9.40860819077975e-08	1.68916520805535e-21	0.534615329364559	0.115043271954659
AAGAB	0.0316496382675791	0.000253398380987333	0.374047128296533	0.00161252210604769	2.64064710798892e-25	0.900400837177028	0.209921056562312
AAK1	1	1	0.452590639191523	0.0522573330971605	2.48178626419593e-05	1	0.352486643068834
AAMDC	0.0729908522193327	0.581107682046148	1	0.470917459195577	1.39101687235304e-07	0.514833603621568	0.251798267266349
AAMP	0.169381672556695	0.5312487245184	1	0.696308631122655	9.37001395626589e-05	0.122422019209408	1
AANAT	0.869747392553617	0.39840549524927	1	1	1.00409486964294e-08	1	0.817560491942413
AAR2	0.620491380206381	0.191986406542933	1	0.723564371858368	0.0222956272336028	0.833384189467198	0.865925446544008
AARS	0.998794407842088	0.636700566516437	1	0.536878923595377	1.86346216938385e-06	0.166996440943065	1
AARS2	0.892090948293422	0.258774014921374	1	0.00845534878903422	0.000433741650261084	0.812206678477377	0.635974447870363
AASDH	1	0.364924535246123	1	0.103343346412022	8.68886878449324e-05	1	0.80175447078553
AASDHPPT	0.563054278164485	0.0284851116262838	1	0.735930889430928	2.99501271039757e-07	0.48267392693415	1
AASS	0.22199425569897	0.191581978027455	1	0.614287352215028	0.364725766634401	1	0.440876504602699
AATF	0.998692907135895	1	1	0.0134500924464156	0.000145003519236964	1	0.733130691874322
