GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	NA	NA	0	NA	NA	NA	NA
A1BG.AS1	NA	NA	NA	NA	16.363387295579	NA	183.071102121618
A1CF	473.068579089923	NA	NA	NA	NA	NA	NA
A2M	0	NA	NA	NA	NA	NA	54649.0421518466
A2M.AS1	NA	NA	0	356.068410649076	NA	0	NA
A2ML1	0	NA	52959.9085508729	4045.65782480998	1904.86668066868	NA	NA
A2MP1	NA	0	857.510120461266	147.476897379263	NA	0	257.217107396762
A4GALT	0	0	0	759.068574129099	NA	0	0
A4GNT	NA	NA	NA	NA	NA	NA	1119.79872189808
AA06	NA	NA	NA	NA	122.779958134261	0	0
AAAS	NA	NA	0	773.590493962567	196.112188915559	0	NA
AACS	NA	NA	NA	1	2257.87256997077	1	NA
AACSP1	0	NA	NA	NA	NA	0	NA
AADAC	NA	NA	14478.7415299367	954.534317392351	456.298218949744	NA	NA
AADACL2	NA	NA	0	0	2571.02420569409	NA	NA
AADACP1	0	22.4995410480317	0	NA	6.90902716328338	61.0476266358146	NA
AADAT	NA	NA	NA	NA	121.539654385474	2796.54464033927	NA
AAED1	1	861.226030256982	NA	1457.56312067012	912.162970199945	1	1
AAGAB	1	1500.3027586171	NA	982.967752233455	1343.90097390719	NA	1
AAK1	NA	NA	18126.7247953606	2525.78612144553	1523.82512879248	NA	NA
AAMDC	1	NA	NA	NA	630.543248362228	NA	1
AAMP	NA	NA	NA	NA	1250.7184882766	NA	NA
AANAT	NA	1	NA	NA	42.1098634223779	1	NA
AAR2	NA	2237.94621674089	0	NA	803.312563418659	NA	NA
AARS	NA	NA	NA	NA	2704.71257459785	1	NA
AARS2	NA	651.232560584657	NA	1198.57786510072	429.133550135411	NA	NA
AASDH	NA	NA	NA	842.114253332728	560.40675538355	0	NA
AASDHPPT	NA	1	NA	NA	2971.83194489841	NA	NA
AASS	461.272804107407	NA	0	NA	NA	NA	NA
AATF	NA	NA	NA	3587.40205062774	1495.57997537447	NA	NA
AATK	NA	930.748975868332	NA	NA	357.402083551406	NA	NA
AB488780	NA	NA	0	NA	416.788329752514	0	2308.09011829258
ABAT	422.538839749319	420.029899815775	1	396.562191826048	325.362337814761	1	437.244034452358
ABCA1	NA	NA	0	NA	NA	NA	NA
