GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	0	225.25520577844	390.229361945778	342.238674959199	NA	NA	0
A1BG.AS1	NA	NA	184.651336808322	NA	28.7333551410367	NA	NA
A1CF	0	NA	778.372270878292	NA	NA	0	NA
A2M	NA	8175.25161399222	NA	0	NA	NA	NA
A2M.AS1	NA	NA	NA	NA	NA	2618.96731905848	NA
A2ML1	NA	NA	3826.63689883031	5835.3516789838	1615.0491643704	NA	0
A2MP1	NA	NA	NA	NA	NA	NA	NA
A4GALT	NA	NA	NA	NA	NA	NA	0
A4GNT	NA	122.882673045362	367.913277074535	NA	49.9140843719202	NA	0
AA06	NA	137.171833027346	NA	0	101.740792372967	NA	NA
AAAS	NA	901.773083872182	NA	NA	NA	NA	NA
AACS	NA	NA	NA	NA	4650.14572319048	NA	NA
AACSP1	NA	NA	308.040096364169	NA	53.2595191812074	NA	0
AADAC	NA	NA	NA	5562.49867916338	NA	NA	0
AADACL2	NA	2901.46668273132	1	1	4984.58661090791	NA	NA
AADACP1	0	NA	NA	0	NA	NA	0
AADAT	0	NA	380.004751068152	0	NA	270.432630604961	NA
AAED1	NA	NA	NA	0	537.375718918071	0	0
AAGAB	NA	1886.66202473642	NA	NA	NA	NA	NA
AAK1	NA	3096.48401222566	NA	NA	NA	NA	NA
AAMDC	19685.078442006	1595.81300583641	1863.64082183586	NA	1013.25472523842	NA	0
AAMP	NA	NA	NA	NA	1393.59682060656	NA	0
AANAT	NA	NA	0	NA	NA	0	0
AAR2	NA	NA	NA	2758.44784689004	1227.56079250485	NA	12230.8102640896
AARS	NA	NA	NA	NA	1887.56126087773	NA	NA
AARS2	1	661.070776992774	NA	NA	518.545673359161	1	NA
AASDH	1	920.553511994808	1	1	537.303421046689	1	NA
AASDHPPT	0	NA	NA	NA	2213.03863796971	NA	NA
AASS	NA	NA	1162.60714400251	NA	NA	NA	NA
AATF	NA	NA	NA	NA	1519.13000384733	NA	NA
AATK	NA	1003.1942548589	NA	NA	NA	NA	NA
AB488780	0	555.395280687963	NA	NA	416.423623116306	NA	0
ABAT	NA	NA	NA	NA	302.353315083283	NA	NA
ABCA1	NA	5648.53837974776	20617.881550904	NA	NA	NA	0
ABCA11P	NA	NA	NA	NA	483.902751049112	9700.95321004827	NA
ABCA12	0	NA	NA	NA	2860.15705380349	NA	0
ABCA13	NA	NA	NA	NA	147.944323462052	NA	NA
ABCA17P	0	52.0824368399503	200.960594039326	200.308847334026	40.9184763997893	NA	NA
ABCA2	0	NA	NA	NA	267.614354361728	NA	NA
ABCA3	0	NA	NA	NA	309.144471841852	NA	NA
ABCA4	0	NA	NA	NA	129.565564442084	NA	NA
ABCA5	NA	NA	NA	NA	1599.64673081693	NA	NA
ABCA6	1	NA	NA	1	623.896065165274	NA	1
ABCA7	NA	447.583244292625	954.341612477551	745.786533980488	279.884514219511	0	NA
ABCA8	NA	NA	NA	NA	4803.46128190079	NA	NA
ABCA9	NA	775.953720005024	NA	NA	216.496800412843	NA	NA
ABCB1	NA	80.3032400168562	NA	238.185270830603	83.3042030906014	NA	NA
ABCB10	0	1961.5157472286	2698.92035828765	NA	NA	13431.6360780471	NA
ABCB11	0	NA	0	NA	NA	NA	NA
