GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	0	124.751146590905	0	305.475603366532	86.5739062916469	0	415.703514043226
A1BG.AS1	0	18.2096313887949	0	50.2515195103855	17.1850317495452	0	129.984144371542
A1CF	0	63.0883906353832	0	0	83.9717932530722	635.793552154421	0
A2M	7921.86620341911	0	0	0	4405.9224303183	190007.991374072	34756.044755946
A2M.AS1	139.249025374743	335.93100423072	1160.83608279293	27.5340558136534	132.896638722329	0	0
A2ML1	4402.20175332202	5376.17316740388	2261.88237376358	0	225.540631029694	0	6.70714832397244
A2MP1	0	16.2481167421072	29.3537974551368	32.4271161530071	7.94870153804442	81.9031847002641	0
A4GALT	394.035974944483	202.324912449876	291.984195730977	431.226274376689	15.7811894146557	0	7.87553229737641
A4GNT	257.691493533805	0.361456199488335	0.634742494709758	94.1641490652942	32.1827631340127	408.708369738548	249.150080671986
AA06	433.122424708085	0	0	331.923370295808	11.3998259717861	0	0
AAAS	0	973.642341701096	3701.68023817776	844.966106151535	327.346871491018	0	0
AACS	1	1877.35033547227	1	2482.08324157025	2127.46180360762	1	1
AACSP1	137.752285370322	0	75.8337313388004	112.289050841198	0	0	0
AADAC	1130.74469670507	442.967242915841	0	1364.06772259122	0	5038.0524673985	0
AADACL2	1	1613.11114226569	1	1	1121.55192812701	1	1
AADACP1	0.435414332587012	3.38067356105584	21.0016390671507	4.88712059967171	2.50451202534128	66.6700521675555	7.67795936900422
AADAT	0	0	477.626953887125	297.179921361257	74.1605924735931	0	188.334931493011
AAED1	0	2487.1385024388	816.586102043836	0	1075.61709834901	9184.63648697301	0
AAGAB	1020.835845757	829.752419980212	0	1173.38683909456	1237.58283753294	0	0
AAK1	0	0	0	50.3528199512273	2662.07510141979	21268.5965776144	2557.62179028392
AAMDC	0	1725.11618613942	0	1406.34734587406	360.064568105883	5776.81941946477	0
AAMP	0	2352.23458391476	0	0	1705.14417182031	0	1823.0081512807
AANAT	55.7165117314734	14.1085816987698	49.4457788771595	0	0.403306430940036	53.4293048169756	42.5634875271503
AAR2	1528.42581382283	241.582124270949	0	1801.48931508276	1176.78723786232	13688.0037389614	2801.82609266242
AARS	0	4128.80257194642	9958.81520127194	0	2717.54529343306	0	19919.454068482
AARS2	1	1	1	1	558.166092143663	1	1
AASDH	0	191.266272387463	442.188380370127	325.322643503897	577.007306588509	3371.65028364357	1086.33779079691
AASDHPPT	2897.70115745893	1269.84885631385	22363.1328306001	0	2012.83881357829	18618.5226518939	6502.93904730806
AASS	0	0	0	619.925688822074	85.8938585148665	0	298.010053302967
AATF	0	3512.74734537911	2487.56516833222	3630.29086659152	1696.17935681075	13272.1860232763	0
AATK	1161.52600667239	0	3430.25082122485	790.345753525755	415.815593501589	0	2223.40246100502
AB488780	316.659583390803	344.030084711219	434.62477632844	299.644279607315	299.569773044698	1	1
ABAT	592.773593811955	35.2975266627869	0	0	344.937791297275	3583.03421727027	1966.53572793496
ABCA1	4423.70964251619	0	16667.5224382563	3851.56851979386	1164.01942629253	9308.3911204447	0
ABCA11P	1	295.241620929904	1	1	195.080449002275	1	1
ABCA12	1243.54695171678	1066.50603330847	0	1244.2097684022	735.928043787338	0	0
ABCA13	68.1707267833397	43.3603532581861	0	0	13.0869962196298	123.667153279564	426.720250713973
ABCA17P	0	0	565.168439896654	144.819497166951	70.3404548591881	0	0
ABCA2	330.451590175532	281.799503185703	1346.31012898952	0	315.649293517609	7942.54262812949	0
ABCA3	0	0	1769.31923836554	829.856566173244	0	7162.43021997322	724.108247576137
ABCA4	0	79.5988817199695	0	0	28.2854682094961	373.964275055771	704.227469817215
ABCA5	0	0	0	2101.97506689021	676.914096295469	5401.29940905355	0
ABCA6	120.364614434891	467.698293281457	445.990814025323	0	190.709967882246	901.923852953542	486.932891259086
ABCA7	0	320.942120190986	0	337.031422333436	311.6226747076	0	1840.47076531456
ABCA8	0	1749.52409167637	1841.37908736401	0	601.82514663296	17599.7899920856	0
ABCA9	0	220.993789995345	761.815011077217	280.730041568002	180.72237611885	1859.29039379414	1042.2719723631
ABCB1	0	91.1398149023854	0	52.7041372041468	79.3787153052191	0	0
ABCB10	2271.38150957402	0	0	3420.39709370469	536.967969749766	0	0
ABCB11	49.8328710622275	11.7599454019306	0	44.6461463363565	8.77207766993055	0	66.1676665664016
ABCB4	0	52.4678457318235	0	0	134.176640071956	298.982315540958	0
ABCB5	66.1095452567709	0	0	0	24.7860707355611	504.526849468465	0
