GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	1	0.132591982542303	0.944878501192372	1	0.210052239557368	1	1
A1BG.AS1	1	0.161846310918812	0.582711171027659	1	0.719544439270349	1	1
A1CF	1	0.562341924741469	1	1	0.350124342434565	1	1
A2M	1	0.427156650755029	1	1	0.00655324993801353	1	1
A2M.AS1	1	0.295172546558545	1	1	0.135180108366526	1	1
A2ML1	1	0.200657015414625	1	0.758208496636965	0.0903391662133977	1	1
A2MP1	1	0.696110508061889	1	1	3.54132449212205e-05	1	1
A4GALT	1	1	1	1	0.0245011936322138	1	1
A4GNT	1	0.184418070147544	0.459360676080702	1	0.0102699948241778	1	1
AA06	1	0.0089351922072589	1	1	0.168327300209108	1	1
AAAS	1	0.126091664515658	1	1	0.249494755706468	1	1
AACS	1	0.759728618607315	1	1	0.0718639399796712	1	1
AACSP1	1	0.133901539431267	1	0.79147938517995	0.408289606148141	1	1
AADAC	1	0.904714705130798	0.781341597846506	1	0.0507134638519598	1	1
AADACL2	1	0.000906626998550985	0.436046622912053	0.697818667785279	2.306535395374e-11	1	1
AADACP1	1	0.317397707025577	1	1	0.754398514641909	1	1
AADAT	1	1	1	1	0.10005727906293	1	1
AAED1	1	0.319484676826998	1	1	0.116678217504969	1	1
AAGAB	1	0.0261550112634583	1	1	0.0798839499824079	1	1
AAK1	1	0.0977584123251995	1	1	0.269737722748416	1	1
AAMDC	1	0.0233664931717349	1	1	0.0573559176112251	1	1
AAMP	1	0.531040823245023	1	0.910922725853589	0.00219562935499469	1	1
AANAT	1	0.995039684402795	1	1	0.281995701387815	1	1
AAR2	1	0.142436306259446	1	1	0.0325461237488343	1	1
AARS	1	0.310796296028563	0.937191998636308	1	0.0108177585176621	1	1
AARS2	1	1.54701972074669e-05	0.552672884721425	1	3.98480069609331e-09	1	1
AASDH	1	7.39125012123214e-08	0.555397114316064	0.806658686769485	3.94898004013303e-24	1	1
AASDHPPT	1	0.417166328907844	1	1	0.0190636875165893	1	1
AASS	1	0.479613996920372	0.344141567663459	1	0.237930334313284	1	1
AATF	1	0.21462788543879	0.665807035646816	1	0.0101469579539311	1	1
AATK	1	0.10435674874069	1	1	0.615701558345642	1	1
AB488780	1	0.71206816026901	1	0.96374815280579	0.00181659409057573	1	1
ABAT	1	0.309495702653858	0.806586281088337	0.856635847206372	0.114451683465214	1	1
ABCA1	1	0.111701986335955	1	1	0.828736769917202	1	1
ABCA11P	1	0.26253039652366	1	1	0.688578611231438	1	1
ABCA12	1	1	1	1	0.149868547731504	1	1
ABCA13	1	0.945641760504859	1	0.762749611348952	0.575530496235016	1	1
ABCA17P	1	0.291133471274293	1	1	0.0684180073221493	1	1
ABCA2	1	0.495533834356503	1	0.937645696760552	0.570783576393768	1	1
ABCA3	1	0.123508605187319	1	1	0.0129853615166648	1	1
ABCA4	1	0.205198061452619	1	1	0.326941792483635	1	1
ABCA5	1	0.29132180599482	1	1	0.0390485233889783	1	1
ABCA6	1	0.218984207386078	1	0.90839644221347	2.80073137266396e-09	1	1
ABCA7	1	0.1063524992996	1	1	3.07723497910408e-06	1	1
ABCA8	1	0.162908790444564	1	1	0.0238688475327695	1	1
