GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	NA	191.423997941186	NA	NA	82.1689269767902	NA	0
A1BG.AS1	NA	51.9394381136474	NA	0	NA	NA	NA
A1CF	0	NA	0	0	NA	0	NA
A2M	NA	NA	18477.6640900978	NA	5361.7899104657	NA	NA
A2M.AS1	NA	NA	NA	0	293.113941277548	NA	NA
A2ML1	NA	0	NA	NA	1935.84678489248	NA	NA
A2MP1	NA	93.565860692748	NA	186.768086229738	76.3837975796037	0	NA
A4GALT	13638.4414142421	NA	0	NA	NA	0	0
A4GNT	NA	NA	314.48925320081	NA	74.4733507827531	NA	NA
AA06	0	NA	247.191679511477	0	121.987907143255	NA	NA
AAAS	NA	NA	0	NA	303.31402591061	0	NA
AACS	NA	NA	NA	NA	NA	0	0
AACSP1	3845.91569838895	NA	NA	NA	35.3123717035436	403.618156872409	0
AADAC	NA	NA	NA	NA	NA	NA	NA
AADACL2	NA	5532.1407653658	NA	NA	4243.31868233449	NA	NA
AADACP1	NA	89.4871375743193	0	0	NA	281.331388530088	0
AADAT	0	160.65985370871	NA	0	NA	NA	NA
AAED1	NA	NA	2531.70688150332	NA	453.360061746112	0	0
AAGAB	NA	754.793635473064	NA	NA	726.085192269484	8077.26841079399	NA
AAK1	0	5049.46254228092	NA	NA	NA	0	0
AAMDC	NA	NA	NA	NA	1320.54949774394	NA	0
AAMP	NA	NA	0	NA	1021.66036346872	10346.8037745321	0
AANAT	0	0	NA	NA	17.2348182597513	0	0
AAR2	NA	1195.16994020621	4319.10590300053	NA	875.963133099486	NA	15003.0352695782
AARS	NA	NA	8289.15668809841	0	2380.99458703524	NA	NA
AARS2	NA	741.685727490134	1	1	465.150100300192	1	NA
AASDH	NA	533.491051914946	1	1	666.79672851242	NA	NA
AASDHPPT	NA	NA	NA	NA	2356.48560425107	NA	1
AASS	0	NA	NA	NA	282.403040138085	NA	NA
AATF	NA	2395.66267976298	NA	NA	762.466981724119	4776.84104831836	NA
AATK	NA	1363.01662564253	NA	0	NA	0	0
AB488780	NA	943.408209553148	NA	0	NA	6757.15563509311	0
ABAT	0	504.073522154926	NA	1073.0752400445	NA	NA	NA
ABCA1	171032.577610138	NA	NA	0	NA	NA	NA
ABCA11P	0	NA	0	NA	NA	5891.81929996212	0
ABCA12	0	NA	9458.81266581647	0	2110.48902570206	NA	NA
ABCA13	0	NA	NA	NA	NA	0	0
ABCA17P	NA	76.8615989407458	NA	NA	NA	NA	NA
ABCA2	NA	NA	NA	NA	305.950669063004	NA	NA
ABCA3	NA	NA	NA	NA	285.000615439502	NA	NA
ABCA4	NA	250.613930446835	NA	NA	NA	2972.70504087823	NA
ABCA5	NA	1585.01229753281	NA	NA	1427.12892229899	NA	NA
ABCA6	NA	290.563001430952	NA	NA	616.469457067683	NA	NA
ABCA7	NA	664.829355584535	NA	NA	246.630279277667	0	NA
ABCA8	NA	NA	NA	NA	4980.36707070822	NA	NA
ABCA9	0	NA	0	0	365.082459667176	0	0
ABCB1	NA	139.438703231103	NA	578.475412476065	56.0645635085696	642.65715919261	NA
ABCB10	0	2152.40459087517	NA	NA	NA	NA	0
ABCB11	NA	NA	NA	NA	NA	NA	NA
ABCB4	3574.12710444365	296.900197272172	NA	NA	125.763927589183	1203.09764937891	NA
ABCB5	4546.49237459949	NA	NA	NA	NA	NA	0
ABCB6	NA	460.296222802423	NA	1	454.911568895875	1	NA
ABCB7	NA	511.065866733382	1	1	616.598627723045	1	1
ABCB8	NA	NA	NA	1	219.91333438184	1	NA
ABCB9	NA	388.835057827786	NA	NA	NA	2170.41092934719	NA
ABCC1	NA	NA	3814.16664886336	4492.28270657052	1872.54895006171	NA	NA
ABCC10	NA	NA	0	6767.43832529114	1066.37864238528	NA	0
ABCC11	NA	NA	NA	0	50.2485243306793	1439.6403572694	NA
ABCC12	0	NA	NA	NA	NA	0	NA
ABCC13	0	68.6113004930971	0	NA	NA	0	0
ABCC2	0	NA	NA	NA	NA	2925.80236304114	2439.04588447526
