GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	0	24.6477222697181	0	118.693862993601	133.540421289775	732.812972212819	420.375451821686
A1BG.AS1	0.258890409742247	6.51481959825869	0	0.244964101763625	25.2938028037523	91.231350932123	134.716032915405
A1CF	0	0	0	3.468647921257	86.8529664188912	2753.96530926345	372.52236077434
A2M	8908.94520956484	4214.8501384072	0	4512.70876733054	3247.34999745958	0	0
A2M.AS1	737.684908475804	140.078200143342	1404.8325588907	332.746150490322	68.7958976505447	0	438.347960299791
A2ML1	0	0	28358.1626437393	6899.60033357014	857.049033460074	0	18002.933970806
A2MP1	7.14669923559195	0	40.2514725186891	29.0303903740189	9.78875538895531	0	0
A4GALT	616.881394324474	0	0	250.403291595765	72.1547581388575	8.69997281159878	0
A4GNT	324.647258335988	41.1120766732866	0	62.7183302006086	14.8871900401788	0	142.105593128503
AA06	427.611805498877	66.9283222656826	1222.31502823862	162.117357057041	20.381951916968	1642.15995330356	0
AAAS	0	948.615207324629	0	346.378761947633	483.325819685543	1033.81100868246	0
AACS	1	1931.70052591382	1	2592.702145409	1999.55668536587	1	1
AACSP1	0	0	1004.10346177231	109.30021553098	17.8385300116077	1437.75728569484	0
AADAC	877.092198950139	0	0	830.740985959795	195.552370539861	8178.84798730822	1699.83767896815
AADACL2	1	1698.48289091841	1	1	1390.97517067072	1	1
AADACP1	2.65886503309824	5.07116507402868	20.7531091811108	8.25985183024503	1.74056561911699	0	11.3476989634954
AADAT	0	140.710787931994	582.916476106616	159.713913497773	87.5974312557705	0	46.5345455985135
AAED1	0	2090.07941199657	2165.03178787956	0	1239.75634791025	17210.5936537762	0
AAGAB	0	0	0	2276.29545513247	1372.87846913289	7637.48544038494	1775.84395291689
AAK1	0	3549.32409949711	45470.7759324124	8516.79503644087	739.607497528791	0	1849.79549067183
AAMDC	0	2072.65466556442	6619.0452732559	1444.0734837312	258.761513902401	0	0
AAMP	0	1676.80948014842	0	0	1827.71712307738	0	0
AANAT	0	7.72783968642256	0	26.0649235844092	5.05970976603091	139.486972378749	52.4873223602552
AAR2	2681.15603251005	418.331595527276	37.414775847914	0	1337.8081664343	4201.645327842	111.625595474816
