GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	NA	NA	NA	NA	121.783989753219	0	NA
A1BG.AS1	NA	NA	NA	NA	NA	NA	339.019510051525
A1CF	NA	NA	8217.83932671935	NA	67.677091370995	NA	NA
A2M	NA	NA	NA	NA	NA	NA	NA
A2M.AS1	1100.20298096844	NA	0	NA	NA	NA	1382.46245517388
A2ML1	0	6399.6786638633	187607.988666456	NA	NA	NA	NA
A2MP1	NA	NA	NA	NA	NA	0	NA
A4GALT	NA	NA	0	NA	NA	0	NA
A4GNT	NA	NA	NA	371.012611951271	NA	NA	NA
AA06	NA	NA	0	NA	78.7728658641747	NA	0
AAAS	934.556740828158	NA	NA	364.91619531592	NA	NA	1129.61591998428
AACS	NA	NA	NA	1	2238.24875651151	1	1
AACSP1	0	NA	NA	0	45.0759976262655	0	NA
AADAC	NA	NA	50492.0649228473	995.085381751249	555.234943199229	0	NA
AADACL2	NA	0	NA	NA	NA	NA	0
AADACP1	0	NA	0	19.2560626897165	NA	NA	NA
AADAT	NA	NA	NA	NA	115.827690128655	NA	865.522057351029
AAED1	NA	1139.84254508389	NA	1252.46896198549	915.69979254783	1	1
AAGAB	NA	NA	NA	1965.93375510388	1492.4748461013	1	NA
AAK1	NA	NA	49056.5999227408	NA	1414.19682726161	NA	NA
AAMDC	NA	1	1	NA	629.865024146004	NA	1
AAMP	NA	NA	NA	NA	985.987585634048	NA	NA
AANAT	NA	NA	0	20.2520377247057	NA	0	125.465483626772
AAR2	NA	NA	NA	NA	967.757682799183	NA	NA
AARS	NA	3552.0662662184	NA	NA	2006.31939441849	26363.925970254	NA
AARS2	866.167824397033	835.293329385132	NA	547.815412838897	418.431464500132	NA	2448.24736741025
AASDH	1104.19340465654	1008.8932372444	NA	NA	571.685411505579	0	2486.97042256184
AASDHPPT	NA	1	NA	NA	2669.43976665495	1	1
AASS	941.802766264029	NA	NA	NA	NA	NA	NA
AATF	NA	NA	164881.066542812	2782.46561826385	1427.17991719883	21659.8625067893	NA
AATK	NA	886.984206983253	NA	NA	310.495415856536	NA	NA
AB488780	NA	0	NA	505.071138966454	398.921706466431	0	NA
ABAT	447.819588689317	427.818214131593	1	391.306888093582	323.902638717787	1	1
ABCA1	NA	0	NA	4467.21315641339	3257.86749912468	NA	NA
ABCA11P	NA	NA	NA	0	294.262505318028	NA	NA
ABCA12	NA	NA	NA	NA	2127.06780007145	NA	NA
ABCA13	NA	NA	NA	0	NA	0	NA
ABCA17P	53.0623093818256	NA	NA	NA	28.9531869427098	NA	NA
ABCA2	809.684449517218	NA	NA	NA	231.919073961138	NA	NA
ABCA3	0	NA	NA	0	40.9969438402909	NA	NA
ABCA4	0	NA	NA	0	80.8421322879522	NA	NA
ABCA5	NA	NA	NA	NA	NA	NA	NA
ABCA6	NA	NA	0	0	316.678439594171	NA	NA
ABCA7	1	349.409630162604	NA	321.668283890038	169.261354727978	1	NA
ABCA8	NA	1805.92192237379	NA	NA	558.416053097165	NA	3529.38308865532
ABCA9	NA	623.009465745634	NA	1	305.971551225073	NA	NA
ABCB1	NA	NA	NA	182.506000058155	119.005176230116	0	446.369749901253
ABCB10	3570.57244235337	1582.23210723475	87439.4898097036	NA	958.776795673514	NA	NA
ABCB11	NA	NA	NA	NA	NA	NA	NA
ABCB4	NA	183.710848098723	0	227.398679558974	138.070681237049	NA	NA
ABCB5	134.311326302619	NA	NA	0	NA	NA	223.466023321148
ABCB6	NA	1	NA	NA	739.723618236095	1	NA
ABCB7	NA	NA	38192.8754640389	948.460550325904	NA	NA	NA
ABCB8	317.989400966387	NA	NA	0	214.634860045664	NA	NA
ABCB9	1	1	1	1	108.309980677733	1	NA
ABCC1	NA	NA	123938.602162959	3931.96957122805	1685.68726050569	NA	NA
ABCC10	NA	NA	NA	2627.76980712452	NA	NA	NA
ABCC11	NA	NA	NA	NA	NA	NA	0
ABCC12	NA	NA	NA	NA	NA	0	91.735227533475
ABCC13	NA	37.4261486461697	NA	42.2738522837825	26.9478962432248	278.560607900261	NA
ABCC2	0	0	0	57.9030888363496	NA	NA	NA
ABCC3	0	NA	0	568.384902842235	475.330328235786	NA	NA
ABCC4	NA	NA	0	1199.78227278003	583.084751538101	NA	NA
ABCC5	NA	2878.09393353844	NA	0	719.226355967798	8434.34332692682	NA
ABCC6P1	1	73.5858340367691	1	66.3079581405843	38.05699396472	1	1
ABCC8	0	NA	0	0	17.5049552968115	274.4739833037	0
ABCC9	1	1	1	NA	115.976872623813	NA	1
ABCD1	NA	NA	NA	NA	NA	NA	0
ABCD2	0	NA	0	NA	NA	NA	0
ABCD3	1	1	NA	1	3068.13575469522	1	1
ABCD4	NA	1	1	1	685.150518948872	NA	NA
ABCE1	NA	NA	NA	5439.47114342108	3372.03309108817	NA	NA
ABCF1	1	1	1	NA	1934.29702744132	1	1
ABCF2	NA	NA	NA	NA	1952.49890071284	NA	NA
ABCF3	0	NA	NA	1218.87797429604	355.223160382066	NA	NA
ABCG1	NA	NA	NA	1494.83238052978	822.316745340864	NA	0
ABCG2	1	NA	NA	NA	175.985080799596	NA	NA
ABCG4	1	NA	1	1	242.660193566765	NA	NA
ABCG5	0	15.4909748500016	NA	19.6511709035737	NA	41.4395060082319	NA
ABCG8	44.0184404381261	NA	NA	0	19.0599074544769	0	0
ABHD1	NA	217.627525203062	NA	NA	80.1049976904869	3062.059899589	NA
ABHD10	NA	1428.61461512611	NA	NA	943.362380893686	NA	NA
ABHD11	NA	524.177443906022	NA	656.741201108812	256.422910556219	0	NA
ABHD12	0	NA	NA	1759.2039913151	1013.31539604641	8330.42301040418	8302.06548557792
ABHD13	1265.90792190967	NA	NA	NA	NA	2793.12681105966	NA
ABHD14B	0	NA	NA	NA	904.716760520678	NA	NA
ABHD15	NA	NA	NA	NA	233.488868316812	NA	1560.14996933156
ABHD16A	NA	NA	NA	1	890.200331928831	NA	NA
ABHD16B	0	NA	245.66372498185	11.1672867981755	1.83332737325951	0	0
ABHD17A	5443.32604486016	NA	NA	3043.64487463574	3005.10007392773	NA	1
ABHD17B	NA	NA	0	698.678648275369	1181.04427316842	NA	7112.81455286232
ABHD17C	NA	NA	0	2368.44646826327	1504.6697554831	NA	NA
ABHD2	NA	NA	NA	1345.13791995655	784.814992439613	NA	NA
ABHD3	NA	NA	NA	NA	1734.08414188899	NA	1
ABHD4	NA	NA	NA	NA	742.965877364741	1	1
ABHD5	NA	1283.22732980427	NA	NA	1421.3908820336	19865.9301424829	NA
ABHD6	NA	NA	NA	NA	923.041568028463	NA	NA
ABHD8	902.350438124923	NA	NA	0	NA	0	0
ABI1	NA	NA	NA	5668.85655305266	3681.64785168383	45995.2319097508	22025.1109509849
ABI2	NA	1281.77084329247	NA	NA	958.681804734194	NA	NA
ABI3	1422.03281095007	NA	49090.1548583763	821.995098580648	NA	NA	NA
ABI3BP	NA	NA	NA	NA	0	310130.186992779	NA
ABL1	NA	NA	NA	2070.95700095572	1108.64462060435	37331.5077252062	10268.0533233105
ABL2	NA	3226.47930237897	NA	NA	NA	NA	NA
ABLIM1	NA	NA	NA	NA	5380.82808409283	NA	NA
ABLIM2	NA	356.658516199633	0	NA	162.614083506431	0	NA
ABLIM3	NA	446.989358804032	NA	NA	NA	NA	NA
ABO	NA	299.008750219972	NA	NA	129.015868410266	NA	613.826669194229
ABR	NA	2506.0315600491	NA	NA	2111.73077130176	NA	NA
ABRA	0	NA	0	NA	44.332249576585	0	NA
ABRACL	2317.96098985344	2781.58534203789	1	2273.93944590007	2295.04912080229	NA	1
ABT1	NA	NA	NA	NA	NA	0	7238.33186327299
ABTB1	NA	NA	NA	NA	428.696183039928	NA	NA
ABTB2	0	NA	NA	NA	338.572703014	NA	NA
AC000111.3	NA	NA	0	NA	NA	NA	NA
