GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	512.588410413579	0.170391006937884	0.30017693126118	13.2682338192758	0.463441578860783	4.50950676901963	0
A1BG.AS1	331.979425799946	2.43116539172097	0.270311056300087	0.928231669022062	0.199059227321182	5.59715351377438	166.413602493614
A1CF	0	16.4066628149155	10.1640008733514	4.28158152447196	0.267865128386098	101.598741925238	16.027081818409
A2M	125689287.115075	0.216467613223538	0.775013784424774	8840.63794447123	0.230752226375856	20373.0845443127	3807.24922919062
A2M.AS1	649815.044923549	7.87586113678516	45.2391438391175	34.4801924433864	0.0901720875898257	299.228667016407	0.546309405643037
A2ML1	536.348086457338	0.531859485568718	11.6984969545618	0.259473667954937	0.171675492386912	1873.46347515325	0
A2MP1	518.292574127803	0.476601348250522	0	1.23028740382276	0.20790502089785	2.99151339247474	4.80970816338127
A4GALT	532208.71709493	0.421692281326573	32.4338377482238	0	2.04281874996554	91.5689722549552	0
A4GNT	0	0.266397430688343	0.719237473408998	5.1019424543129	0.0880359890162593	9.76537894067245	16.6225977912254
AA06	2.12797649905801	0.22661368004676	3.45949372196926	2.03151789123072	0.139363514389591	26.9088390067193	0
AAAS	317466.290710895	1.72336850346681	21.4699209213139	27.8883319198122	0.220418952214739	8.86949173251473	538.634289123322
AACS	425.505601284241	13.4667969919091	0.817149591218567	2.84635972798091	0.0626432560739564	65777.5874589989	59.8661766371945
AACSP1	467.064247094699	0.347642733345781	1.39662285067468	4.18242195662865	0.202102402790105	0	19.8252248552463
AADAC	505.563439306942	83.3579539052994	0.409838599447544	240.518437263792	0.166224742528871	2211.58780679198	329892.101920717
AADACL2	150.123417812704	0.152484920056835	9.45912822073999	86.4647647327877	0.0501157221233942	0.430621563576633	40.4275025615412
AADACP1	685.445064464387	1.99241804687139	1.54578412108063	5.44318909832072	0.29438747205555	14.0384338841514	0
AADAT	5.84160561805562	4.37747460159475	0.472078836792164	2.06328588336233	0.459223407081956	23.1936738305596	204.675508806343
AAED1	947.460271517309	0.997037388806758	0.795027798500492	0	0.339024463766796	499.090325739737	0
AAGAB	1.25678714483033	34.9143481071136	73.8656474013374	133.29932388256	0.102399542701765	0.480246171881216	19.2079495371446
AAK1	1049132.26361542	7.65260113379365	412.299796749124	294.922272460515	0.241760216315964	76.005427682972	1982926661.41814
AAMDC	38542653.3040501	13.9484770625052	320.119140747511	639.61176720376	0.115119204681611	1.42308113782008	0
AAMP	35.7866884369813	43.8644126680949	3.45360113877658	70.6940205014536	0.12500016311397	3765.3786148537	0
AANAT	138.808125207528	1.13997403266907	1.17916413984851	5.75595632923213	0.141249545844874	0	0
AAR2	122144.516150862	0.201983333215698	0.17701097448962	0.48932503269748	0.249922974132772	0.325999637599104	4.31899196775551
AARS	12.8139066103283	2.77754979357214	0.378570097277518	64.3478762991762	0.17728137167737	730.347709372093	1102.38331500371
AARS2	402250.357102336	0.110524499804749	0.536250605785631	0.763732942256618	0.046158581371335	15.7106954411604	250.354366616898
AASDH	0.234700773176962	0.0704930369641498	0.16608534005001	0.198882647041156	0.0232595685715024	31.7765259122554	30.0577707556285
AASDHPPT	4.81949630656274	13.9432080138328	920.146294340823	451.689246915157	0.148286190715616	87.9879755284871	0
AASS	5601.74813779305	16.1549842864414	0	8.72963988851519	0.120006778656032	98.7412584141301	1467.16666448521
