GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	T_cell	Endothelial
A1BG	1	1	1	0.745210175692166	0.0200913320101541	1	1
A1BG.AS1	1	0.544239684222614	1	1	0.00395038943010487	1	1
A1CF	1	1	1	1	0.87763964613295	1	1
A2M	1	1	1	1	0.0355246974278869	1	1
A2M.AS1	1	0.986200627519317	1	1	0.555386953147303	1	1
A2ML1	1	1	1	1	0.101147619463227	1	1
A2MP1	1	0.963986271781804	1	0.71026488064782	0.198502587532789	1	1
A4GALT	1	0.89395292024211	1	1	0.0729586756270648	1	1
A4GNT	1	1	1	0.545217751786796	0.880716941279286	1	1
AA06	1	0.892395412481702	1	0.89047192280138	0.678964487723442	1	1
AAAS	1	1	1	0.946431547475961	0.0349110354844027	1	1
AACS	1	8.85130116816951e-06	1	0.000529021438442148	4.71223305633565e-34	1	1
AACSP1	1	1	1	1	0.126175678814596	1	1
AADAC	1	1	1	1	0.526109027845098	1	1
AADACL2	1	0.824968687605066	1	0.997660397960738	1.40305077851615e-07	1	1
AADACP1	1	1	1	1	0.156308551547379	1	1
AADAT	1	1	1	1	0.0953784119805122	1	1
AAED1	1	1	1	1	0.0130806115331079	1	1
AAGAB	1	1	1	0.612570778737627	0.0013295684397944	1	1
AAK1	1	1	1	1	0.109098650235978	1	1
AAMDC	1	0.768917890554587	1	1	0.0106982417403362	1	1
AAMP	1	1	1	1	0.00848745746070913	1	1
AANAT	1	0.988296561216549	1	1	1	1	1
AAR2	1	0.894128910535622	1	1	4.356765834063e-05	1	1
AARS	1	1	1	1	0.0645192082320228	1	1
AARS2	1	0.235811322883032	1	1	8.8058910512797e-07	1	1
AASDH	1	1	1	1	0.00228391850658688	1	1
AASDHPPT	1	1	1	1	0.00875386406923369	1	1
AASS	1	1	1	1	1	1	1
AATF	1	0.953717456854942	1	0.425713088407991	9.59542949706672e-05	1	1
AATK	1	1	1	1	0.0119234968924243	1	1
AB488780	0.00226279279424395	1.51736924515789e-16	0.256966496646242	1.61790139826481e-09	1.13719799584063e-47	1	0.854482507121909
ABAT	1	1	1	1	0.0210780341053704	1	1
ABCA1	1	0.969247924353204	1	0.869974910638835	0.184000605626621	1	1
ABCA11P	1	0.015059771026915	1	0.722555680450448	6.86770347282221e-19	1	1
ABCA12	1	0.621650140972198	1	1	0.139783773631853	1	1
ABCA13	1	0.829461399694021	1	1	0.407546408491878	1	1
ABCA17P	1	1	1	1	0.00129839473034311	1	1
ABCA2	1	1	1	1	0.0445978193123188	1	1
ABCA3	1	0.949912007301336	1	1	1	1	1
ABCA4	1	1	1	1	0.597930776747818	1	1
ABCA5	1	1	1	0.739852323075504	0.0211385046087828	1	1
ABCA6	1	1	1	1	0.0024333761477303	1	1
ABCA7	1	1	1	0.649419249821623	0.190565327465496	1	1
ABCA8	1	0.935073079059745	1	1	0.795366949999943	1	1
ABCA9	1	1	1	0.774692464862787	0.224593027267803	1	1
ABCB1	1	0.95969175380575	1	1	0.00599417801456844	1	1
ABCB10	1	1	1	1	0.369218218128255	1	1
ABCB11	1	1	1	1	0.448470135512827	1	1
ABCB4	1	1	1	1	0.669110132574848	1	1
ABCB5	1	1	1	1	1	1	1
ABCB6	1	1	1	1	0.128331690978338	1	1
ABCB7	1	1	1	1	0.171684030286391	1	1
ABCB8	1	1	1	1	0.0187250565207259	1	1
ABCB9	1	0.0212250891586474	1	0.0927509196324087	3.69082556568156e-17	1	1
ABCC1	1	1	1	0.954774729914477	0.000432932373903813	1	1
ABCC10	1	0.692061224674167	1	1	0.00375214587184248	1	1
ABCC11	1	1	1	0.78574022909476	1	1	1
ABCC12	1	1	1	1	0.1830323495274	1	1
ABCC13	1	1	1	1	0.0493936635149343	1	1
ABCC2	1	1	1	1	1	1	1
ABCC3	1	1	1	1	3.24080606743899e-05	1	1
ABCC4	1	1	1	0.553302467702278	0.00157181980552385	1	1
ABCC5	1	0.938845743906856	1	1	9.08646432743004e-10	1	1
ABCC6P1	1	1	1	1	0.0387390402088439	1	1
ABCC8	1	1	1	1	0.0666973613394395	1	1
ABCC9	1	1	1	1	0.0169157588859397	1	1
ABCD1	1	1	1	1	0.0341763976660716	1	1
ABCD2	1	0.191272064867132	1	1	1	1	1
ABCD3	1	1	1	0.815571594380448	0.352322754303147	1	1
ABCD4	1	1	1	0.964052509788042	0.250882513706966	1	1
ABCE1	1	1	1	1	0.0739369926899001	1	1
ABCF1	1	0.0801223623099261	1	0.455586166961749	1.83338525804258e-14	1	1
ABCF2	0.573552654863449	0.934716978701503	1	1	1.66672398170993e-07	1	1
ABCF3	1	1	1	1	0.117879821287549	1	1
ABCG1	1	1	1	1	0.00463061628020589	1	1
ABCG2	1	1	1	1	0.109988111854061	1	1
ABCG4	1	1	1	1	0.0040520371153138	1	1
ABCG5	1	1	1	0.971093262786219	0.423151158591133	1	1
ABCG8	1	1	1	1	0.639560426363684	1	1
ABHD1	1	1	1	0.935392217865242	0.00295869492073813	1	1
ABHD10	1	1	1	0.810111275460118	0.00267773885710531	1	1
ABHD11	1	1	1	1	0.00236285008753593	1	1
ABHD12	1	0.958202331286503	1	1	0.000568854692993363	1	1
ABHD13	1	1	1	1	0.0278407343143243	1	1
ABHD14B	1	1	1	1	0.268202382388095	1	1
ABHD15	1	1	1	1	0.318748328638145	1	1
ABHD16A	1	1	1	1	0.00552851782081276	1	1
ABHD16B	1	1	1	1	0.0517822623023041	1	1
ABHD17A	1	1	1	1	1.62723132326791e-05	1	1
ABHD17B	1	1	1	1	1.80160279624108e-05	1	1
ABHD17C	1	1	1	1	1.77726100327963e-07	1	1
ABHD2	1	0.50415890898638	1	1	8.61960144374261e-05	1	1
ABHD3	1	1	1	1	0.303839659634343	1	1
ABHD4	1	0.723762268548663	1	1	0.00140247876612669	1	1
ABHD5	1	0.474249947838709	1	1	6.48108333401707e-07	1	1
ABHD6	1	0.692555807622639	1	1	1.29881079879468e-07	1	1
ABHD8	1	1	1	1	0.437201250374644	1	1
ABI1	1	0.692699393684245	1	0.628398388706332	8.20860836547432e-14	1	1
ABI2	1	1	1	0.930467187681499	0.516408597505829	1	1
ABI3	1	0.810356693954393	1	0.89047192280138	2.97328735519943e-09	1	1
ABI3BP	1	0.589205766528266	1	1	6.01598821457715e-05	1	1
ABL1	1	0.478428622466171	1	1	3.70759694292763e-05	1	1
ABL2	1	0.868693681332486	1	1	8.70933940599185e-11	1	1
ABLIM1	1	1	1	0.824127401605305	1.66532394638748e-07	1	1
ABLIM2	1	1	1	0.802669811154348	2.73138081819694e-06	1	1
ABLIM3	1	1	1	1	0.00562664300328308	1	1
ABO	1	1	1	1	0.878227581416684	1	1
ABR	1	0.715686991512226	1	1	0.231827718909014	1	1
ABRA	1	1	1	1	0.512054392922895	1	1
ABRACL	1	1	1	0.69492555412205	4.95670657179154e-07	1	1
ABT1	1	1	1	0.134933362677677	7.00881333372949e-05	1	1
ABTB1	1	1	1	1	0.0715529871353627	1	1
ABTB2	1	1	1	1	0.0953837129572694	1	1
AC000111.3	1	1	1	1	0.976271908948864	1	1
AC002059.10	1	1	1	1	0.00236832226844192	1	1
